scenario_id,sample,target_variable,target_end_date,horizon,location,value,origin_date
A-2022-05-22,1,inc infection,2022-07-09,7,AT,931.0,2022-05-22
A-2022-05-22,1,inc case,2022-07-09,7,AT,359.0,2022-05-22
A-2022-05-22,1,inc infection,2022-07-16,8,AT,1556.0,2022-05-22
A-2022-05-22,1,inc case,2022-07-16,8,AT,299.0,2022-05-22
A-2022-05-22,1,inc infection,2022-07-23,9,AT,2131.0,2022-05-22
A-2022-05-22,1,inc case,2022-07-23,9,AT,602.0,2022-05-22
A-2022-05-22,1,inc infection,2022-07-30,10,AT,2759.0,2022-05-22
A-2022-05-22,1,inc case,2022-07-30,10,AT,783.0,2022-05-22
A-2022-05-22,1,inc infection,2022-08-06,11,AT,3336.0,2022-05-22
A-2022-05-22,1,inc case,2022-08-06,11,AT,980.0,2022-05-22
A-2022-05-22,1,inc infection,2022-08-13,12,AT,3635.0,2022-05-22
A-2022-05-22,1,inc case,2022-08-13,12,AT,1188.0,2022-05-22
A-2022-05-22,1,inc infection,2022-08-20,13,AT,4416.0,2022-05-22
A-2022-05-22,1,inc case,2022-08-20,13,AT,1309.0,2022-05-22
A-2022-05-22,1,inc infection,2022-08-27,14,AT,4313.0,2022-05-22
A-2022-05-22,1,inc case,2022-08-27,14,AT,1628.0,2022-05-22
A-2022-05-22,1,inc infection,2022-09-03,15,AT,4361.0,2022-05-22
A-2022-05-22,1,inc case,2022-09-03,15,AT,1412.0,2022-05-22
A-2022-05-22,1,inc infection,2022-09-10,16,AT,4297.0,2022-05-22
A-2022-05-22,1,inc case,2022-09-10,16,AT,1533.0,2022-05-22
A-2022-05-22,1,inc infection,2022-09-17,17,AT,4717.0,2022-05-22
A-2022-05-22,1,inc case,2022-09-17,17,AT,1552.0,2022-05-22
A-2022-05-22,1,inc infection,2022-09-24,18,AT,7056.0,2022-05-22
A-2022-05-22,1,inc case,2022-09-24,18,AT,1695.0,2022-05-22
A-2022-05-22,1,inc infection,2022-10-01,19,AT,9735.0,2022-05-22
A-2022-05-22,1,inc case,2022-10-01,19,AT,2616.0,2022-05-22
A-2022-05-22,1,inc infection,2022-10-08,20,AT,17871.0,2022-05-22
A-2022-05-22,1,inc case,2022-10-08,20,AT,3528.0,2022-05-22
A-2022-05-22,1,inc infection,2022-10-15,21,AT,41756.0,2022-05-22
A-2022-05-22,1,inc case,2022-10-15,21,AT,6775.0,2022-05-22
A-2022-05-22,1,inc infection,2022-10-22,22,AT,105430.0,2022-05-22
A-2022-05-22,1,inc case,2022-10-22,22,AT,16034.0,2022-05-22
A-2022-05-22,1,inc infection,2022-10-29,23,AT,263147.0,2022-05-22
A-2022-05-22,1,inc case,2022-10-29,23,AT,40520.0,2022-05-22
A-2022-05-22,1,inc infection,2022-11-05,24,AT,659379.0,2022-05-22
A-2022-05-22,1,inc case,2022-11-05,24,AT,101640.0,2022-05-22
A-2022-05-22,1,inc infection,2022-11-12,25,AT,1114252.0,2022-05-22
A-2022-05-22,1,inc case,2022-11-12,25,AT,255543.0,2022-05-22
A-2022-05-22,1,inc infection,2022-11-19,26,AT,1072277.0,2022-05-22
A-2022-05-22,1,inc case,2022-11-19,26,AT,411290.0,2022-05-22
A-2022-05-22,1,inc infection,2022-11-26,27,AT,565154.0,2022-05-22
A-2022-05-22,1,inc case,2022-11-26,27,AT,361993.0,2022-05-22
A-2022-05-22,1,inc infection,2022-12-03,28,AT,210967.0,2022-05-22
A-2022-05-22,1,inc case,2022-12-03,28,AT,169101.0,2022-05-22
A-2022-05-22,1,inc infection,2022-12-10,29,AT,82551.0,2022-05-22
A-2022-05-22,1,inc case,2022-12-10,29,AT,61401.0,2022-05-22
A-2022-05-22,1,inc infection,2022-12-17,30,AT,37399.0,2022-05-22
A-2022-05-22,1,inc case,2022-12-17,30,AT,24638.0,2022-05-22
A-2022-05-22,1,inc infection,2022-12-24,31,AT,19743.0,2022-05-22
A-2022-05-22,1,inc case,2022-12-24,31,AT,11597.0,2022-05-22
A-2022-05-22,1,inc infection,2022-12-31,32,AT,13021.0,2022-05-22
A-2022-05-22,1,inc case,2022-12-31,32,AT,6141.0,2022-05-22
A-2022-05-22,1,inc infection,2023-01-07,33,AT,9018.0,2022-05-22
A-2022-05-22,1,inc case,2023-01-07,33,AT,4388.0,2022-05-22
A-2022-05-22,1,inc infection,2023-01-14,34,AT,7519.0,2022-05-22
A-2022-05-22,1,inc case,2023-01-14,34,AT,2996.0,2022-05-22
A-2022-05-22,1,inc infection,2023-01-21,35,AT,6166.0,2022-05-22
A-2022-05-22,1,inc case,2023-01-21,35,AT,2584.0,2022-05-22
A-2022-05-22,1,inc infection,2023-01-28,36,AT,5270.0,2022-05-22
A-2022-05-22,1,inc case,2023-01-28,36,AT,2104.0,2022-05-22
A-2022-05-22,1,inc infection,2023-02-04,37,AT,6963.0,2022-05-22
A-2022-05-22,1,inc case,2023-02-04,37,AT,1827.0,2022-05-22
A-2022-05-22,1,inc infection,2023-02-11,38,AT,8872.0,2022-05-22
A-2022-05-22,1,inc case,2023-02-11,38,AT,2589.0,2022-05-22
A-2022-05-22,1,inc infection,2023-02-18,39,AT,12130.0,2022-05-22
A-2022-05-22,1,inc case,2023-02-18,39,AT,3134.0,2022-05-22
A-2022-05-22,1,inc infection,2023-02-25,40,AT,19962.0,2022-05-22
A-2022-05-22,1,inc case,2023-02-25,40,AT,4453.0,2022-05-22
A-2022-05-22,1,inc infection,2023-03-04,41,AT,37878.0,2022-05-22
A-2022-05-22,1,inc case,2023-03-04,41,AT,7493.0,2022-05-22
A-2022-05-22,1,inc infection,2023-03-11,42,AT,71223.0,2022-05-22
A-2022-05-22,1,inc case,2023-03-11,42,AT,14309.0,2022-05-22
A-2022-05-22,1,inc infection,2023-03-18,43,AT,129213.0,2022-05-22
A-2022-05-22,1,inc case,2023-03-18,43,AT,26936.0,2022-05-22
A-2022-05-22,1,inc infection,2023-03-25,44,AT,163229.0,2022-05-22
A-2022-05-22,1,inc case,2023-03-25,44,AT,48552.0,2022-05-22
A-2022-05-22,1,inc hosp,2022-05-28,1,AT,34.64705607400862,2022-05-22
A-2022-05-22,1,inc icu,2022-05-28,1,AT,3.684055027042331,2022-05-22
A-2022-05-22,1,inc hosp,2022-06-04,2,AT,34.78248107308698,2022-05-22
A-2022-05-22,1,inc icu,2022-06-04,2,AT,3.0596782837685983,2022-05-22
A-2022-05-22,1,inc hosp,2022-06-11,3,AT,12.581968704661886,2022-05-22
A-2022-05-22,1,inc icu,2022-06-11,3,AT,2.101604640046296,2022-05-22
A-2022-05-22,1,inc hosp,2022-06-18,4,AT,4.005457081765946,2022-05-22
A-2022-05-22,1,inc icu,2022-06-18,4,AT,0.8452035802455622,2022-05-22
A-2022-05-22,1,inc hosp,2022-06-25,5,AT,1.916070035145105,2022-05-22
A-2022-05-22,1,inc icu,2022-06-25,5,AT,0.32906150356904224,2022-05-22
A-2022-05-22,1,inc hosp,2022-07-02,6,AT,1.0160954719555977,2022-05-22
A-2022-05-22,1,inc icu,2022-07-02,6,AT,0.14525031634647068,2022-05-22
A-2022-05-22,1,inc hosp,2022-07-09,7,AT,0.7581051797631204,2022-05-22
A-2022-05-22,1,inc icu,2022-07-09,7,AT,0.08455595821240677,2022-05-22
A-2022-05-22,1,inc hosp,2022-07-16,8,AT,0.6531419131901743,2022-05-22
A-2022-05-22,1,inc icu,2022-07-16,8,AT,0.06262439413164489,2022-05-22
A-2022-05-22,1,inc hosp,2022-07-23,9,AT,0.8527778437866466,2022-05-22
A-2022-05-22,1,inc icu,2022-07-23,9,AT,0.061555914841520246,2022-05-22
A-2022-05-22,1,inc hosp,2022-07-30,10,AT,1.2758174803810731,2022-05-22
A-2022-05-22,1,inc icu,2022-07-30,10,AT,0.08885473541712045,2022-05-22
A-2022-05-22,1,inc hosp,2022-08-06,11,AT,1.8055506953254974,2022-05-22
A-2022-05-22,1,inc icu,2022-08-06,11,AT,0.1263681292925414,2022-05-22
A-2022-05-22,1,inc hosp,2022-08-13,12,AT,2.2489224109326535,2022-05-22
A-2022-05-22,1,inc icu,2022-08-13,12,AT,0.16558002407477837,2022-05-22
A-2022-05-22,1,inc hosp,2022-08-20,13,AT,2.5441889947078886,2022-05-22
A-2022-05-22,1,inc icu,2022-08-20,13,AT,0.19958430457042936,2022-05-22
A-2022-05-22,1,inc hosp,2022-08-27,14,AT,2.994818560636882,2022-05-22
A-2022-05-22,1,inc icu,2022-08-27,14,AT,0.22935760473017297,2022-05-22
A-2022-05-22,1,inc hosp,2022-09-03,15,AT,3.520247725862945,2022-05-22
A-2022-05-22,1,inc icu,2022-09-03,15,AT,0.27626154357708654,2022-05-22
A-2022-05-22,1,inc hosp,2022-09-10,16,AT,3.387501128374087,2022-05-22
A-2022-05-22,1,inc icu,2022-09-10,16,AT,0.28497615916619745,2022-05-22
A-2022-05-22,1,inc hosp,2022-09-17,17,AT,3.4801644260712896,2022-05-22
A-2022-05-22,1,inc icu,2022-09-17,17,AT,0.2917705397207093,2022-05-22
A-2022-05-22,1,inc hosp,2022-09-24,18,AT,3.5641092604935367,2022-05-22
A-2022-05-22,1,inc icu,2022-09-24,18,AT,0.29735514385850825,2022-05-22
A-2022-05-22,1,inc hosp,2022-10-01,19,AT,4.782261521587792,2022-05-22
A-2022-05-22,1,inc icu,2022-10-01,19,AT,0.34290859543652635,2022-05-22
A-2022-05-22,1,inc hosp,2022-10-08,20,AT,6.956419463576679,2022-05-22
A-2022-05-22,1,inc icu,2022-10-08,20,AT,0.48583612924368613,2022-05-22
A-2022-05-22,1,inc hosp,2022-10-15,21,AT,11.114274196184752,2022-05-22
A-2022-05-22,1,inc icu,2022-10-15,21,AT,0.7173538287812773,2022-05-22
A-2022-05-22,1,inc hosp,2022-10-22,22,AT,23.611150246803994,2022-05-22
A-2022-05-22,1,inc icu,2022-10-22,22,AT,1.3588726099647284,2022-05-22
A-2022-05-22,1,inc hosp,2022-10-29,23,AT,60.60433877082027,2022-05-22
A-2022-05-22,1,inc icu,2022-10-29,23,AT,3.2492569425920825,2022-05-22
A-2022-05-22,1,inc hosp,2022-11-05,24,AT,153.06403913328373,2022-05-22
A-2022-05-22,1,inc icu,2022-11-05,24,AT,8.219834391400362,2022-05-22
A-2022-05-22,1,inc hosp,2022-11-12,25,AT,407.9448409857546,2022-05-22
A-2022-05-22,1,inc icu,2022-11-12,25,AT,21.47345333525331,2022-05-22
A-2022-05-22,1,inc hosp,2022-11-19,26,AT,877.9762809964683,2022-05-22
A-2022-05-22,1,inc icu,2022-11-19,26,AT,51.290474816674674,2022-05-22
A-2022-05-22,1,inc hosp,2022-11-26,27,AT,1134.6998888104686,2022-05-22
A-2022-05-22,1,inc icu,2022-11-26,27,AT,83.01938335887185,2022-05-22
A-2022-05-22,1,inc hosp,2022-12-03,28,AT,829.2950521363617,2022-05-22
A-2022-05-22,1,inc icu,2022-12-03,28,AT,83.36410182125545,2022-05-22
A-2022-05-22,1,inc hosp,2022-12-10,29,AT,380.89103416660396,2022-05-22
A-2022-05-22,1,inc icu,2022-12-10,29,AT,53.64104225874957,2022-05-22
A-2022-05-22,1,inc hosp,2022-12-17,30,AT,152.4045433212912,2022-05-22
A-2022-05-22,1,inc icu,2022-12-17,30,AT,25.79665037888264,2022-05-22
A-2022-05-22,1,inc hosp,2022-12-24,31,AT,65.08411216649836,2022-05-22
A-2022-05-22,1,inc icu,2022-12-24,31,AT,11.107392317782363,2022-05-22
A-2022-05-22,1,inc hosp,2022-12-31,32,AT,32.05226654656295,2022-05-22
A-2022-05-22,1,inc icu,2022-12-31,32,AT,4.926275266323458,2022-05-22
A-2022-05-22,1,inc hosp,2023-01-07,33,AT,18.78575644998424,2022-05-22
A-2022-05-22,1,inc icu,2023-01-07,33,AT,2.4566211020221562,2022-05-22
A-2022-05-22,1,inc hosp,2023-01-14,34,AT,12.975814936876503,2022-05-22
A-2022-05-22,1,inc icu,2023-01-14,34,AT,1.4791639297443169,2022-05-22
A-2022-05-22,1,inc hosp,2023-01-21,35,AT,9.776577550678775,2022-05-22
A-2022-05-22,1,inc icu,2023-01-21,35,AT,1.0129691541646602,2022-05-22
A-2022-05-22,1,inc hosp,2023-01-28,36,AT,8.457208250794302,2022-05-22
A-2022-05-22,1,inc icu,2023-01-28,36,AT,0.8066940300173727,2022-05-22
A-2022-05-22,1,inc hosp,2023-02-04,37,AT,6.8556559349207005,2022-05-22
A-2022-05-22,1,inc icu,2023-02-04,37,AT,0.6620942618602402,2022-05-22
A-2022-05-22,1,inc hosp,2023-02-11,38,AT,7.512836813368372,2022-05-22
A-2022-05-22,1,inc icu,2023-02-11,38,AT,0.6078290899457746,2022-05-22
A-2022-05-22,1,inc hosp,2023-02-18,39,AT,10.314924430376019,2022-05-22
A-2022-05-22,1,inc icu,2023-02-18,39,AT,0.7465466861347231,2022-05-22
A-2022-05-22,1,inc hosp,2023-02-25,40,AT,13.07630413933546,2022-05-22
A-2022-05-22,1,inc icu,2023-02-25,40,AT,0.9512229281024014,2022-05-22
A-2022-05-22,1,inc hosp,2023-03-04,41,AT,20.419484251720704,2022-05-22
A-2022-05-22,1,inc icu,2023-03-04,41,AT,1.359189045918749,2022-05-22
A-2022-05-22,1,inc hosp,2023-03-11,42,AT,37.01403747185988,2022-05-22
A-2022-05-22,1,inc icu,2023-03-11,42,AT,2.2838079924110426,2022-05-22
A-2022-05-22,1,inc hosp,2023-03-18,43,AT,71.84730812241666,2022-05-22
A-2022-05-22,1,inc icu,2023-03-18,43,AT,4.319715026257985,2022-05-22
A-2022-05-22,1,inc hosp,2023-03-25,44,AT,134.74879926679728,2022-05-22
A-2022-05-22,1,inc icu,2023-03-25,44,AT,8.20521081011072,2022-05-22
A-2022-05-22,2,inc infection,2022-05-28,1,AT,43523.0,2022-05-22
A-2022-05-22,2,inc case,2022-05-28,1,AT,23449.0,2022-05-22
A-2022-05-22,2,inc infection,2022-06-04,2,AT,6644.0,2022-05-22
A-2022-05-22,2,inc case,2022-06-04,2,AT,13353.0,2022-05-22
A-2022-05-22,2,inc infection,2022-06-11,3,AT,3449.0,2022-05-22
A-2022-05-22,2,inc case,2022-06-11,3,AT,2035.0,2022-05-22
A-2022-05-22,2,inc infection,2022-06-18,4,AT,1931.0,2022-05-22
A-2022-05-22,2,inc case,2022-06-18,4,AT,1039.0,2022-05-22
A-2022-05-22,2,inc infection,2022-06-25,5,AT,1188.0,2022-05-22
A-2022-05-22,2,inc case,2022-06-25,5,AT,638.0,2022-05-22
A-2022-05-22,2,inc infection,2022-07-02,6,AT,858.0,2022-05-22
A-2022-05-22,2,inc case,2022-07-02,6,AT,395.0,2022-05-22
A-2022-05-22,2,inc infection,2022-07-09,7,AT,655.0,2022-05-22
A-2022-05-22,2,inc case,2022-07-09,7,AT,282.0,2022-05-22
A-2022-05-22,2,inc infection,2022-07-16,8,AT,1625.0,2022-05-22
A-2022-05-22,2,inc case,2022-07-16,8,AT,246.0,2022-05-22
A-2022-05-22,2,inc infection,2022-07-23,9,AT,3030.0,2022-05-22
A-2022-05-22,2,inc case,2022-07-23,9,AT,647.0,2022-05-22
A-2022-05-22,2,inc infection,2022-07-30,10,AT,3427.0,2022-05-22
A-2022-05-22,2,inc case,2022-07-30,10,AT,1079.0,2022-05-22
A-2022-05-22,2,inc infection,2022-08-06,11,AT,3568.0,2022-05-22
A-2022-05-22,2,inc case,2022-08-06,11,AT,1204.0,2022-05-22
A-2022-05-22,2,inc infection,2022-08-13,12,AT,3871.0,2022-05-22
A-2022-05-22,2,inc case,2022-08-13,12,AT,1266.0,2022-05-22
A-2022-05-22,2,inc infection,2022-08-20,13,AT,3499.0,2022-05-22
A-2022-05-22,2,inc case,2022-08-20,13,AT,1349.0,2022-05-22
A-2022-05-22,2,inc infection,2022-08-27,14,AT,3771.0,2022-05-22
A-2022-05-22,2,inc case,2022-08-27,14,AT,1271.0,2022-05-22
A-2022-05-22,2,inc infection,2022-09-03,15,AT,3512.0,2022-05-22
A-2022-05-22,2,inc case,2022-09-03,15,AT,1334.0,2022-05-22
A-2022-05-22,2,inc infection,2022-09-10,16,AT,4003.0,2022-05-22
A-2022-05-22,2,inc case,2022-09-10,16,AT,1190.0,2022-05-22
A-2022-05-22,2,inc infection,2022-09-17,17,AT,5070.0,2022-05-22
A-2022-05-22,2,inc case,2022-09-17,17,AT,1478.0,2022-05-22
A-2022-05-22,2,inc infection,2022-09-24,18,AT,6566.0,2022-05-22
A-2022-05-22,2,inc case,2022-09-24,18,AT,1818.0,2022-05-22
A-2022-05-22,2,inc infection,2022-10-01,19,AT,7880.0,2022-05-22
A-2022-05-22,2,inc case,2022-10-01,19,AT,2399.0,2022-05-22
A-2022-05-22,2,inc infection,2022-10-08,20,AT,13684.0,2022-05-22
A-2022-05-22,2,inc case,2022-10-08,20,AT,2701.0,2022-05-22
A-2022-05-22,2,inc infection,2022-10-15,21,AT,31274.0,2022-05-22
A-2022-05-22,2,inc case,2022-10-15,21,AT,5121.0,2022-05-22
A-2022-05-22,2,inc infection,2022-10-22,22,AT,80213.0,2022-05-22
A-2022-05-22,2,inc case,2022-10-22,22,AT,12175.0,2022-05-22
A-2022-05-22,2,inc infection,2022-10-29,23,AT,209770.0,2022-05-22
A-2022-05-22,2,inc case,2022-10-29,23,AT,30975.0,2022-05-22
A-2022-05-22,2,inc infection,2022-11-05,24,AT,569220.0,2022-05-22
A-2022-05-22,2,inc case,2022-11-05,24,AT,80990.0,2022-05-22
A-2022-05-22,2,inc infection,2022-11-12,25,AT,1089766.0,2022-05-22
A-2022-05-22,2,inc case,2022-11-12,25,AT,222276.0,2022-05-22
A-2022-05-22,2,inc infection,2022-11-19,26,AT,1203163.0,2022-05-22
A-2022-05-22,2,inc case,2022-11-19,26,AT,409100.0,2022-05-22
A-2022-05-22,2,inc infection,2022-11-26,27,AT,671120.0,2022-05-22
A-2022-05-22,2,inc case,2022-11-26,27,AT,414827.0,2022-05-22
A-2022-05-22,2,inc infection,2022-12-03,28,AT,245245.0,2022-05-22
A-2022-05-22,2,inc case,2022-12-03,28,AT,201843.0,2022-05-22
A-2022-05-22,2,inc infection,2022-12-10,29,AT,89561.0,2022-05-22
A-2022-05-22,2,inc case,2022-12-10,29,AT,70157.0,2022-05-22
A-2022-05-22,2,inc infection,2022-12-17,30,AT,38179.0,2022-05-22
A-2022-05-22,2,inc case,2022-12-17,30,AT,26447.0,2022-05-22
A-2022-05-22,2,inc infection,2022-12-24,31,AT,20490.0,2022-05-22
A-2022-05-22,2,inc case,2022-12-24,31,AT,11644.0,2022-05-22
A-2022-05-22,2,inc infection,2022-12-31,32,AT,13377.0,2022-05-22
A-2022-05-22,2,inc case,2022-12-31,32,AT,6572.0,2022-05-22
A-2022-05-22,2,inc infection,2023-01-07,33,AT,8517.0,2022-05-22
A-2022-05-22,2,inc case,2023-01-07,33,AT,4370.0,2022-05-22
A-2022-05-22,2,inc infection,2023-01-14,34,AT,6111.0,2022-05-22
A-2022-05-22,2,inc case,2023-01-14,34,AT,2787.0,2022-05-22
A-2022-05-22,2,inc infection,2023-01-21,35,AT,5157.0,2022-05-22
A-2022-05-22,2,inc case,2023-01-21,35,AT,2082.0,2022-05-22
A-2022-05-22,2,inc infection,2023-01-28,36,AT,5403.0,2022-05-22
A-2022-05-22,2,inc case,2023-01-28,36,AT,1798.0,2022-05-22
A-2022-05-22,2,inc infection,2023-02-04,37,AT,5845.0,2022-05-22
A-2022-05-22,2,inc case,2023-02-04,37,AT,1888.0,2022-05-22
A-2022-05-22,2,inc infection,2023-02-11,38,AT,6904.0,2022-05-22
A-2022-05-22,2,inc case,2023-02-11,38,AT,2058.0,2022-05-22
A-2022-05-22,2,inc infection,2023-02-18,39,AT,10515.0,2022-05-22
A-2022-05-22,2,inc case,2023-02-18,39,AT,2498.0,2022-05-22
A-2022-05-22,2,inc infection,2023-02-25,40,AT,17064.0,2022-05-22
A-2022-05-22,2,inc case,2023-02-25,40,AT,3889.0,2022-05-22
A-2022-05-22,2,inc infection,2023-03-04,41,AT,31280.0,2022-05-22
A-2022-05-22,2,inc case,2023-03-04,41,AT,6403.0,2022-05-22
A-2022-05-22,2,inc infection,2023-03-11,42,AT,60632.0,2022-05-22
A-2022-05-22,2,inc case,2023-03-11,42,AT,11727.0,2022-05-22
A-2022-05-22,2,inc infection,2023-03-18,43,AT,108155.0,2022-05-22
A-2022-05-22,2,inc case,2023-03-18,43,AT,23110.0,2022-05-22
A-2022-05-22,2,inc infection,2023-03-25,44,AT,137108.0,2022-05-22
A-2022-05-22,2,inc case,2023-03-25,44,AT,40185.0,2022-05-22
A-2022-05-22,2,inc hosp,2022-05-28,1,AT,34.64067231974356,2022-05-22
A-2022-05-22,2,inc icu,2022-05-28,1,AT,3.68396674586587,2022-05-22
A-2022-05-22,2,inc hosp,2022-06-04,2,AT,34.55479721031158,2022-05-22
A-2022-05-22,2,inc icu,2022-06-04,2,AT,3.048632221239527,2022-05-22
A-2022-05-22,2,inc hosp,2022-06-11,3,AT,12.515763067527429,2022-05-22
A-2022-05-22,2,inc icu,2022-06-11,3,AT,2.0928688937517426,2022-05-22
A-2022-05-22,2,inc hosp,2022-06-18,4,AT,3.8107351887198324,2022-05-22
A-2022-05-22,2,inc icu,2022-06-18,4,AT,0.8326760302141071,2022-05-22
A-2022-05-22,2,inc hosp,2022-06-25,5,AT,1.9110181090747314,2022-05-22
A-2022-05-22,2,inc icu,2022-06-25,5,AT,0.3195596418212688,2022-05-22
A-2022-05-22,2,inc hosp,2022-07-02,6,AT,1.0631631104899366,2022-05-22
A-2022-05-22,2,inc icu,2022-07-02,6,AT,0.1477328407729358,2022-05-22
A-2022-05-22,2,inc hosp,2022-07-09,7,AT,0.7270477143816484,2022-05-22
A-2022-05-22,2,inc icu,2022-07-09,7,AT,0.08404828987328541,2022-05-22
A-2022-05-22,2,inc hosp,2022-07-16,8,AT,0.47361190145350046,2022-05-22
A-2022-05-22,2,inc icu,2022-07-16,8,AT,0.054795531516494224,2022-05-22
A-2022-05-22,2,inc hosp,2022-07-23,9,AT,0.7147869928656905,2022-05-22
A-2022-05-22,2,inc icu,2022-07-23,9,AT,0.04882530851358096,2022-05-22
A-2022-05-22,2,inc hosp,2022-07-30,10,AT,1.7526616389325085,2022-05-22
A-2022-05-22,2,inc icu,2022-07-30,10,AT,0.09984443398192308,2022-05-22
A-2022-05-22,2,inc hosp,2022-08-06,11,AT,2.3322630265913142,2022-05-22
A-2022-05-22,2,inc icu,2022-08-06,11,AT,0.1653169884086142,2022-05-22
A-2022-05-22,2,inc hosp,2022-08-13,12,AT,2.5908752935473682,2022-05-22
A-2022-05-22,2,inc icu,2022-08-13,12,AT,0.20374203827892465,2022-05-22
A-2022-05-22,2,inc hosp,2022-08-20,13,AT,2.7528308569529396,2022-05-22
A-2022-05-22,2,inc icu,2022-08-20,13,AT,0.22192748541581636,2022-05-22
A-2022-05-22,2,inc hosp,2022-08-27,14,AT,2.7053630155751494,2022-05-22
A-2022-05-22,2,inc icu,2022-08-27,14,AT,0.23312163338805475,2022-05-22
A-2022-05-22,2,inc hosp,2022-09-03,15,AT,2.8934187309573294,2022-05-22
A-2022-05-22,2,inc icu,2022-09-03,15,AT,0.23608985381009787,2022-05-22
A-2022-05-22,2,inc hosp,2022-09-10,16,AT,2.8473448520899325,2022-05-22
A-2022-05-22,2,inc icu,2022-09-10,16,AT,0.2435688139684273,2022-05-22
A-2022-05-22,2,inc hosp,2022-09-17,17,AT,2.9928522099662223,2022-05-22
A-2022-05-22,2,inc icu,2022-09-17,17,AT,0.2442030622835125,2022-05-22
A-2022-05-22,2,inc hosp,2022-09-24,18,AT,3.6462865803009765,2022-05-22
A-2022-05-22,2,inc icu,2022-09-24,18,AT,0.27726243496169867,2022-05-22
A-2022-05-22,2,inc hosp,2022-10-01,19,AT,4.83055575546845,2022-05-22
A-2022-05-22,2,inc icu,2022-10-01,19,AT,0.3500373883597472,2022-05-22
A-2022-05-22,2,inc hosp,2022-10-08,20,AT,6.019018992309035,2022-05-22
A-2022-05-22,2,inc icu,2022-10-08,20,AT,0.4498002152886942,2022-05-22
A-2022-05-22,2,inc hosp,2022-10-15,21,AT,8.684339010945315,2022-05-22
A-2022-05-22,2,inc icu,2022-10-15,21,AT,0.5880047095618299,2022-05-22
A-2022-05-22,2,inc hosp,2022-10-22,22,AT,17.814253918441594,2022-05-22
A-2022-05-22,2,inc icu,2022-10-22,22,AT,1.042185223419602,2022-05-22
A-2022-05-22,2,inc hosp,2022-10-29,23,AT,45.475752907231865,2022-05-22
A-2022-05-22,2,inc icu,2022-10-29,23,AT,2.4402640834181817,2022-05-22
A-2022-05-22,2,inc hosp,2022-11-05,24,AT,118.8674633142225,2022-05-22
A-2022-05-22,2,inc icu,2022-11-05,24,AT,6.303749118093705,2022-05-22
A-2022-05-22,2,inc hosp,2022-11-12,25,AT,338.2589547515502,2022-05-22
A-2022-05-22,2,inc icu,2022-11-12,25,AT,17.358401384582244,2022-05-22
A-2022-05-22,2,inc hosp,2022-11-19,26,AT,806.9550231293366,2022-05-22
A-2022-05-22,2,inc icu,2022-11-19,26,AT,45.16489312846728,2022-05-22
A-2022-05-22,2,inc hosp,2022-11-26,27,AT,1197.9059298874538,2022-05-22
A-2022-05-22,2,inc icu,2022-11-26,27,AT,82.05388496211559,2022-05-22
A-2022-05-22,2,inc hosp,2022-12-03,28,AT,961.409987168394,2022-05-22
A-2022-05-22,2,inc icu,2022-12-03,28,AT,91.31245770508926,2022-05-22
A-2022-05-22,2,inc hosp,2022-12-10,29,AT,448.74128860700625,2022-05-22
A-2022-05-22,2,inc icu,2022-12-10,29,AT,61.758772831315866,2022-05-22
A-2022-05-22,2,inc hosp,2022-12-17,30,AT,172.1588662591767,2022-05-22
A-2022-05-22,2,inc icu,2022-12-17,30,AT,29.85224525599382,2022-05-22
A-2022-05-22,2,inc hosp,2022-12-24,31,AT,69.12185844261163,2022-05-22
A-2022-05-22,2,inc icu,2022-12-24,31,AT,12.473361069128051,2022-05-22
A-2022-05-22,2,inc hosp,2022-12-31,32,AT,32.87812252188517,2022-05-22
A-2022-05-22,2,inc icu,2022-12-31,32,AT,5.268927067093219,2022-05-22
A-2022-05-22,2,inc hosp,2023-01-07,33,AT,19.84894303185714,2022-05-22
A-2022-05-22,2,inc icu,2023-01-07,33,AT,2.5840039257326453,2022-05-22
A-2022-05-22,2,inc hosp,2023-01-14,34,AT,12.724384839799704,2022-05-22
A-2022-05-22,2,inc icu,2023-01-14,34,AT,1.5137754233345424,2022-05-22
A-2022-05-22,2,inc hosp,2023-01-21,35,AT,8.711789505724342,2022-05-22
A-2022-05-22,2,inc icu,2023-01-21,35,AT,0.9712021048117225,2022-05-22
A-2022-05-22,2,inc hosp,2023-01-28,36,AT,6.736258449118836,2022-05-22
A-2022-05-22,2,inc icu,2023-01-28,36,AT,0.6886538081262213,2022-05-22
A-2022-05-22,2,inc hosp,2023-02-04,37,AT,6.56877813439268,2022-05-22
A-2022-05-22,2,inc icu,2023-02-04,37,AT,0.5770325517827452,2022-05-22
A-2022-05-22,2,inc hosp,2023-02-11,38,AT,7.081781531651845,2022-05-22
A-2022-05-22,2,inc icu,2023-02-11,38,AT,0.5769374987053169,2022-05-22
A-2022-05-22,2,inc hosp,2023-02-18,39,AT,7.906143283737941,2022-05-22
A-2022-05-22,2,inc icu,2023-02-18,39,AT,0.6282690033967171,2022-05-22
A-2022-05-22,2,inc hosp,2023-02-25,40,AT,11.124527599425676,2022-05-22
A-2022-05-22,2,inc icu,2023-02-25,40,AT,0.7778392442868713,2022-05-22
A-2022-05-22,2,inc hosp,2023-03-04,41,AT,17.510872417542362,2022-05-22
A-2022-05-22,2,inc icu,2023-03-04,41,AT,1.15721891672549,2022-05-22
