location,scenario_id,horizon,age_id,target_variable,sample,value
ES,D,16 wk,older,inc death,19,0
ES,D,17 wk,older,inc death,19,0
ES,D,18 wk,older,inc death,19,9
ES,D,19 wk,older,inc death,19,0
ES,D,20 wk,older,inc death,19,0
ES,D,21 wk,older,inc death,19,0
ES,D,22 wk,older,inc death,19,0
ES,D,23 wk,older,inc death,19,0
ES,D,24 wk,older,inc death,19,0
ES,D,25 wk,older,inc death,19,0
ES,D,26 wk,older,inc death,19,0
ES,D,27 wk,older,inc death,19,0
ES,D,28 wk,older,inc death,19,0
ES,D,29 wk,older,inc death,19,0
ES,D,30 wk,older,inc death,19,0
ES,D,31 wk,older,inc death,19,0
ES,D,32 wk,older,inc death,19,0
ES,D,33 wk,older,inc death,19,0
ES,D,34 wk,older,inc death,19,0
ES,D,35 wk,older,inc death,19,0
ES,D,36 wk,older,inc death,19,0
ES,D,37 wk,older,inc death,19,0
ES,D,38 wk,older,inc death,19,0
ES,D,39 wk,older,inc death,19,0
ES,D,1 wk,older,inc infection,19,46399
ES,D,2 wk,older,inc infection,19,37949
ES,D,3 wk,older,inc infection,19,37352
ES,D,4 wk,older,inc infection,19,42878
ES,D,5 wk,older,inc infection,19,52765
ES,D,6 wk,older,inc infection,19,56514
ES,D,7 wk,older,inc infection,19,82347
ES,D,8 wk,older,inc infection,19,232248
ES,D,9 wk,older,inc infection,19,717883
ES,D,10 wk,older,inc infection,19,592910
ES,D,11 wk,older,inc infection,19,209174
ES,D,12 wk,older,inc infection,19,127029
ES,D,13 wk,older,inc infection,19,158638
ES,D,14 wk,older,inc infection,19,241901
ES,D,15 wk,older,inc infection,19,323303
ES,D,16 wk,older,inc infection,19,323781
ES,D,17 wk,older,inc infection,19,265584
ES,D,18 wk,older,inc infection,19,237933
ES,D,19 wk,older,inc infection,19,254663
ES,D,20 wk,older,inc infection,19,278283
ES,D,21 wk,older,inc infection,19,288248
ES,D,22 wk,older,inc infection,19,276888
ES,D,23 wk,older,inc infection,19,262239
ES,D,24 wk,older,inc infection,19,250740
ES,D,25 wk,older,inc infection,19,243719
ES,D,26 wk,older,inc infection,19,243094
ES,D,27 wk,older,inc infection,19,238303
ES,D,28 wk,older,inc infection,19,232309
ES,D,29 wk,older,inc infection,19,211512
ES,D,30 wk,older,inc infection,19,196144
ES,D,31 wk,older,inc infection,19,194898
ES,D,32 wk,older,inc infection,19,192448
ES,D,33 wk,older,inc infection,19,169547
ES,D,34 wk,older,inc infection,19,128172
ES,D,35 wk,older,inc infection,19,105168
ES,D,36 wk,older,inc infection,19,91610
ES,D,37 wk,older,inc infection,19,82282
ES,D,38 wk,older,inc infection,19,74755
ES,D,39 wk,older,inc infection,19,70962
ES,D,40 wk,older,inc infection,19,77030
ES,D,1 wk,older,inc hosp,20,627
ES,D,2 wk,older,inc hosp,20,397
ES,D,3 wk,older,inc hosp,20,236
ES,D,4 wk,older,inc hosp,20,242
ES,D,5 wk,older,inc hosp,20,273
ES,D,6 wk,older,inc hosp,20,552
ES,D,7 wk,older,inc hosp,20,676
ES,D,8 wk,older,inc hosp,20,838
ES,D,9 wk,older,inc hosp,20,1781
ES,D,10 wk,older,inc hosp,20,4195
ES,D,11 wk,older,inc hosp,20,3463
ES,D,12 wk,older,inc hosp,20,1024
ES,D,13 wk,older,inc hosp,20,354
ES,D,14 wk,older,inc hosp,20,124
ES,D,15 wk,older,inc hosp,20,105
ES,D,16 wk,older,inc hosp,20,87
ES,D,17 wk,older,inc hosp,20,25
ES,D,18 wk,older,inc hosp,20,0
ES,D,19 wk,older,inc hosp,20,25
ES,D,20 wk,older,inc hosp,20,31
ES,D,21 wk,older,inc hosp,20,0
ES,D,22 wk,older,inc hosp,20,37
ES,D,23 wk,older,inc hosp,20,93
ES,D,24 wk,older,inc hosp,20,81
ES,D,25 wk,older,inc hosp,20,19
ES,D,26 wk,older,inc hosp,20,0
ES,D,27 wk,older,inc hosp,20,0
ES,D,28 wk,older,inc hosp,20,0
ES,D,29 wk,older,inc hosp,20,0
ES,D,30 wk,older,inc hosp,20,25
ES,D,31 wk,older,inc hosp,20,56
ES,D,32 wk,older,inc hosp,20,43
ES,D,33 wk,older,inc hosp,20,19
ES,D,34 wk,older,inc hosp,20,56
ES,D,35 wk,older,inc hosp,20,68
ES,D,36 wk,older,inc hosp,20,43
ES,D,37 wk,older,inc hosp,20,56
ES,D,38 wk,older,inc hosp,20,56
ES,D,39 wk,older,inc hosp,20,87
ES,D,1 wk,older,inc death,20,57
ES,D,2 wk,older,inc death,20,19
ES,D,3 wk,older,inc death,20,0
ES,D,4 wk,older,inc death,20,19
ES,D,5 wk,older,inc death,20,19
ES,D,6 wk,older,inc death,20,19
ES,D,7 wk,older,inc death,20,38
ES,D,8 wk,older,inc death,20,19
ES,D,9 wk,older,inc death,20,28
ES,D,10 wk,older,inc death,20,160
ES,D,11 wk,older,inc death,20,208
ES,D,12 wk,older,inc death,20,123
ES,D,13 wk,older,inc death,20,19
ES,D,14 wk,older,inc death,20,9
ES,D,15 wk,older,inc death,20,0
ES,D,16 wk,older,inc death,20,0
ES,D,17 wk,older,inc death,20,9
ES,D,18 wk,older,inc death,20,0
ES,D,19 wk,older,inc death,20,0
ES,D,20 wk,older,inc death,20,0
ES,D,21 wk,older,inc death,20,0
ES,D,22 wk,older,inc death,20,0
ES,D,23 wk,older,inc death,20,0
ES,D,24 wk,older,inc death,20,9
ES,D,25 wk,older,inc death,20,9
ES,D,26 wk,older,inc death,20,0
ES,D,27 wk,older,inc death,20,0
ES,D,28 wk,older,inc death,20,0
ES,D,29 wk,older,inc death,20,0
ES,D,30 wk,older,inc death,20,0
ES,D,31 wk,older,inc death,20,0
ES,D,32 wk,older,inc death,20,0
ES,D,33 wk,older,inc death,20,0
ES,D,34 wk,older,inc death,20,0
ES,D,35 wk,older,inc death,20,0
ES,D,36 wk,older,inc death,20,0
ES,D,37 wk,older,inc death,20,0
ES,D,38 wk,older,inc death,20,9
ES,D,39 wk,older,inc death,20,0
ES,D,1 wk,older,inc infection,20,46711
ES,D,2 wk,older,inc infection,20,39404
ES,D,3 wk,older,inc infection,20,39278
ES,D,4 wk,older,inc infection,20,44947
ES,D,5 wk,older,inc infection,20,56075
ES,D,6 wk,older,inc infection,20,61689
ES,D,7 wk,older,inc infection,20,84988
ES,D,8 wk,older,inc infection,20,232184
ES,D,9 wk,older,inc infection,20,713908
ES,D,10 wk,older,inc infection,20,597396
ES,D,11 wk,older,inc infection,20,210244
ES,D,12 wk,older,inc infection,20,126221
ES,D,13 wk,older,inc infection,20,157366
ES,D,14 wk,older,inc infection,20,238736
ES,D,15 wk,older,inc infection,20,321088
ES,D,16 wk,older,inc infection,20,324632
ES,D,17 wk,older,inc infection,20,268587
ES,D,18 wk,older,inc infection,20,244928
ES,D,19 wk,older,inc infection,20,256490
ES,D,20 wk,older,inc infection,20,278983
ES,D,21 wk,older,inc infection,20,282524
ES,D,22 wk,older,inc infection,20,274609
ES,D,23 wk,older,inc infection,20,258327
ES,D,24 wk,older,inc infection,20,253586
ES,D,25 wk,older,inc infection,20,242906
ES,D,26 wk,older,inc infection,20,241219
ES,D,27 wk,older,inc infection,20,242316
ES,D,28 wk,older,inc infection,20,240973
ES,D,29 wk,older,inc infection,20,218666
ES,D,30 wk,older,inc infection,20,201154
ES,D,31 wk,older,inc infection,20,193497
ES,D,32 wk,older,inc infection,20,188323
ES,D,33 wk,older,inc infection,20,167509
ES,D,34 wk,older,inc infection,20,124484
ES,D,35 wk,older,inc infection,20,104453
ES,D,36 wk,older,inc infection,20,90878
ES,D,37 wk,older,inc infection,20,81619
ES,D,38 wk,older,inc infection,20,73951
ES,D,39 wk,older,inc infection,20,70527
ES,D,40 wk,older,inc infection,20,77038
ES,B,1 wk,older,inc hosp,1,0
ES,B,2 wk,older,inc hosp,1,0
ES,B,3 wk,older,inc hosp,1,0
ES,B,4 wk,older,inc hosp,1,0
ES,B,5 wk,older,inc hosp,1,0
ES,B,6 wk,older,inc hosp,1,0
ES,B,7 wk,older,inc hosp,1,0
ES,B,8 wk,older,inc hosp,1,0
ES,B,9 wk,older,inc hosp,1,0
ES,B,10 wk,older,inc hosp,1,0
ES,B,11 wk,older,inc hosp,1,0
ES,B,12 wk,older,inc hosp,1,0
ES,B,13 wk,older,inc hosp,1,0
ES,B,14 wk,older,inc hosp,1,0
ES,B,15 wk,older,inc hosp,1,0
ES,B,16 wk,older,inc hosp,1,7
ES,B,17 wk,older,inc hosp,1,33
ES,B,18 wk,older,inc hosp,1,0
ES,B,19 wk,older,inc hosp,1,0
ES,B,20 wk,older,inc hosp,1,0
ES,B,21 wk,older,inc hosp,1,0
ES,B,22 wk,older,inc hosp,1,0
ES,B,23 wk,older,inc hosp,1,0
ES,B,24 wk,older,inc hosp,1,0
ES,B,25 wk,older,inc hosp,1,0
ES,B,26 wk,older,inc hosp,1,0
ES,B,27 wk,older,inc hosp,1,0
ES,B,28 wk,older,inc hosp,1,0
ES,B,29 wk,older,inc hosp,1,0
ES,B,30 wk,older,inc hosp,1,0
ES,B,31 wk,older,inc hosp,1,0
ES,B,32 wk,older,inc hosp,1,0
ES,B,33 wk,older,inc hosp,1,0
ES,B,34 wk,older,inc hosp,1,0
ES,B,35 wk,older,inc hosp,1,0
ES,B,36 wk,older,inc hosp,1,0
ES,B,37 wk,older,inc hosp,1,0
ES,B,38 wk,older,inc hosp,1,0
ES,B,39 wk,older,inc hosp,1,0
ES,B,1 wk,older,inc death,1,0
ES,B,2 wk,older,inc death,1,0
ES,B,3 wk,older,inc death,1,0
ES,B,4 wk,older,inc death,1,0
ES,B,5 wk,older,inc death,1,0
ES,B,6 wk,older,inc death,1,0
ES,B,7 wk,older,inc death,1,0
ES,B,8 wk,older,inc death,1,0
ES,B,9 wk,older,inc death,1,0
ES,B,10 wk,older,inc death,1,0
ES,B,11 wk,older,inc death,1,0
ES,B,12 wk,older,inc death,1,0
ES,B,13 wk,older,inc death,1,0
ES,B,14 wk,older,inc death,1,0
ES,B,15 wk,older,inc death,1,0
ES,B,16 wk,older,inc death,1,0
ES,B,17 wk,older,inc death,1,0
ES,B,18 wk,older,inc death,1,0
ES,B,19 wk,older,inc death,1,0
ES,B,20 wk,older,inc death,1,0
ES,B,21 wk,older,inc death,1,0
ES,B,22 wk,older,inc death,1,0
ES,B,23 wk,older,inc death,1,0
ES,B,24 wk,older,inc death,1,0
ES,B,25 wk,older,inc death,1,0
ES,B,26 wk,older,inc death,1,0
ES,B,27 wk,older,inc death,1,0
ES,B,28 wk,older,inc death,1,0
ES,B,29 wk,older,inc death,1,0
ES,B,30 wk,older,inc death,1,0
ES,B,31 wk,older,inc death,1,0
ES,B,32 wk,older,inc death,1,0
ES,B,33 wk,older,inc death,1,0
ES,B,34 wk,older,inc death,1,0
ES,B,35 wk,older,inc death,1,0
ES,B,36 wk,older,inc death,1,0
ES,B,37 wk,older,inc death,1,0
ES,B,38 wk,older,inc death,1,0
ES,B,39 wk,older,inc death,1,0
ES,B,1 wk,older,inc infection,1,30701
ES,B,2 wk,older,inc infection,1,27853
ES,B,3 wk,older,inc infection,1,29121
ES,B,4 wk,older,inc infection,1,35441
ES,B,5 wk,older,inc infection,1,44652
ES,B,6 wk,older,inc infection,1,47569
ES,B,7 wk,older,inc infection,1,69282
ES,B,8 wk,older,inc infection,1,219060
ES,B,9 wk,older,inc infection,1,692284
ES,B,10 wk,older,inc infection,1,507298
ES,B,11 wk,older,inc infection,1,153546
ES,B,12 wk,older,inc infection,1,89799
ES,B,13 wk,older,inc infection,1,117435
ES,B,14 wk,older,inc infection,1,190224
ES,B,15 wk,older,inc infection,1,279847
ES,B,16 wk,older,inc infection,1,285640
ES,B,17 wk,older,inc infection,1,219185
ES,B,18 wk,older,inc infection,1,193231
ES,B,19 wk,older,inc infection,1,209457
ES,B,20 wk,older,inc infection,1,237775
ES,B,21 wk,older,inc infection,1,245194
ES,B,22 wk,older,inc infection,1,232765
ES,B,23 wk,older,inc infection,1,218882
ES,B,24 wk,older,inc infection,1,212620
ES,B,25 wk,older,inc infection,1,207013
ES,B,26 wk,older,inc infection,1,206626
ES,B,27 wk,older,inc infection,1,202824
ES,B,28 wk,older,inc infection,1,198083
ES,B,29 wk,older,inc infection,1,176434
ES,B,30 wk,older,inc infection,1,163533
ES,B,31 wk,older,inc infection,1,160467
ES,B,32 wk,older,inc infection,1,158708
ES,B,33 wk,older,inc infection,1,140594
ES,B,34 wk,older,inc infection,1,104846
ES,B,35 wk,older,inc infection,1,83979
ES,B,36 wk,older,inc infection,1,73820
ES,B,37 wk,older,inc infection,1,65795
ES,B,38 wk,older,inc infection,1,58599
ES,B,39 wk,older,inc infection,1,53887
ES,B,40 wk,older,inc infection,1,56497
ES,B,1 wk,older,inc hosp,2,0
ES,B,2 wk,older,inc hosp,2,0
ES,B,3 wk,older,inc hosp,2,0
ES,B,4 wk,older,inc hosp,2,0
ES,B,5 wk,older,inc hosp,2,0
ES,B,6 wk,older,inc hosp,2,0
ES,B,7 wk,older,inc hosp,2,0
ES,B,8 wk,older,inc hosp,2,0
ES,B,9 wk,older,inc hosp,2,13
ES,B,10 wk,older,inc hosp,2,40
ES,B,11 wk,older,inc hosp,2,0
ES,B,12 wk,older,inc hosp,2,0
ES,B,13 wk,older,inc hosp,2,0
ES,B,14 wk,older,inc hosp,2,0
ES,B,15 wk,older,inc hosp,2,0
ES,B,16 wk,older,inc hosp,2,0
ES,B,17 wk,older,inc hosp,2,27
ES,B,18 wk,older,inc hosp,2,0
ES,B,19 wk,older,inc hosp,2,0
ES,B,20 wk,older,inc hosp,2,0
ES,B,21 wk,older,inc hosp,2,0
ES,B,22 wk,older,inc hosp,2,0
ES,B,23 wk,older,inc hosp,2,0
ES,B,24 wk,older,inc hosp,2,0
ES,B,25 wk,older,inc hosp,2,0
ES,B,26 wk,older,inc hosp,2,0
ES,B,27 wk,older,inc hosp,2,0
ES,B,28 wk,older,inc hosp,2,0
ES,B,29 wk,older,inc hosp,2,0
ES,B,30 wk,older,inc hosp,2,0
ES,B,31 wk,older,inc hosp,2,0
ES,B,32 wk,older,inc hosp,2,0
ES,B,33 wk,older,inc hosp,2,0
ES,B,34 wk,older,inc hosp,2,0
ES,B,35 wk,older,inc hosp,2,0
ES,B,36 wk,older,inc hosp,2,0
ES,B,37 wk,older,inc hosp,2,0
ES,B,38 wk,older,inc hosp,2,0
ES,B,39 wk,older,inc hosp,2,0
ES,B,1 wk,older,inc death,2,0
ES,B,2 wk,older,inc death,2,0
ES,B,3 wk,older,inc death,2,0
ES,B,4 wk,older,inc death,2,0
ES,B,5 wk,older,inc death,2,0
ES,B,6 wk,older,inc death,2,0
ES,B,7 wk,older,inc death,2,0
ES,B,8 wk,older,inc death,2,0
ES,B,9 wk,older,inc death,2,0
ES,B,10 wk,older,inc death,2,0
ES,B,11 wk,older,inc death,2,0
ES,B,12 wk,older,inc death,2,0
ES,B,13 wk,older,inc death,2,0
ES,B,14 wk,older,inc death,2,0
ES,B,15 wk,older,inc death,2,0
ES,B,16 wk,older,inc death,2,0
ES,B,17 wk,older,inc death,2,0
ES,B,18 wk,older,inc death,2,0
ES,B,19 wk,older,inc death,2,0
ES,B,20 wk,older,inc death,2,0
ES,B,21 wk,older,inc death,2,0
ES,B,22 wk,older,inc death,2,0
ES,B,23 wk,older,inc death,2,0
ES,B,24 wk,older,inc death,2,0
ES,B,25 wk,older,inc death,2,0
ES,B,26 wk,older,inc death,2,0
ES,B,27 wk,older,inc death,2,0
ES,B,28 wk,older,inc death,2,0
ES,B,29 wk,older,inc death,2,0
ES,B,30 wk,older,inc death,2,0
ES,B,31 wk,older,inc death,2,0
ES,B,32 wk,older,inc death,2,0
ES,B,33 wk,older,inc death,2,0
ES,B,34 wk,older,inc death,2,0
ES,B,35 wk,older,inc death,2,0
ES,B,36 wk,older,inc death,2,0
ES,B,37 wk,older,inc death,2,0
ES,B,38 wk,older,inc death,2,0
ES,B,39 wk,older,inc death,2,0
ES,B,1 wk,older,inc infection,2,31442
ES,B,2 wk,older,inc infection,2,27990
ES,B,3 wk,older,inc infection,2,29629
ES,B,4 wk,older,inc infection,2,35651
ES,B,5 wk,older,inc infection,2,45320
ES,B,6 wk,older,inc infection,2,47822
ES,B,7 wk,older,inc infection,2,68564
ES,B,8 wk,older,inc infection,2,217349
ES,B,9 wk,older,inc infection,2,685597
ES,B,10 wk,older,inc infection,2,511709
ES,B,11 wk,older,inc infection,2,156166
ES,B,12 wk,older,inc infection,2,89635
ES,B,13 wk,older,inc infection,2,116452
ES,B,14 wk,older,inc infection,2,190318
ES,B,15 wk,older,inc infection,2,278107
ES,B,16 wk,older,inc infection,2,284917
ES,B,17 wk,older,inc infection,2,218015
ES,B,18 wk,older,inc infection,2,191481
ES,B,19 wk,older,inc infection,2,208889
ES,B,20 wk,older,inc infection,2,240411
ES,B,21 wk,older,inc infection,2,247811
ES,B,22 wk,older,inc infection,2,234177
ES,B,23 wk,older,inc infection,2,215437
ES,B,24 wk,older,inc infection,2,209273
ES,B,25 wk,older,inc infection,2,204910
ES,B,26 wk,older,inc infection,2,203435
ES,B,27 wk,older,inc infection,2,199717
ES,B,28 wk,older,inc infection,2,193378
ES,B,29 wk,older,inc infection,2,177638
ES,B,30 wk,older,inc infection,2,165380
ES,B,31 wk,older,inc infection,2,160625
ES,B,32 wk,older,inc infection,2,160425
ES,B,33 wk,older,inc infection,2,142056
ES,B,34 wk,older,inc infection,2,103701
ES,B,35 wk,older,inc infection,2,85231
ES,B,36 wk,older,inc infection,2,73317
ES,B,37 wk,older,inc infection,2,65614
ES,B,38 wk,older,inc infection,2,58119
ES,B,39 wk,older,inc infection,2,52770
ES,B,40 wk,older,inc infection,2,55886
ES,B,1 wk,older,inc hosp,3,0
ES,B,2 wk,older,inc hosp,3,0
ES,B,3 wk,older,inc hosp,3,0
ES,B,4 wk,older,inc hosp,3,0
ES,B,5 wk,older,inc hosp,3,0
ES,B,6 wk,older,inc hosp,3,0
ES,B,7 wk,older,inc hosp,3,0
ES,B,8 wk,older,inc hosp,3,0
ES,B,9 wk,older,inc hosp,3,0
ES,B,10 wk,older,inc hosp,3,0
ES,B,11 wk,older,inc hosp,3,28
ES,B,12 wk,older,inc hosp,3,49
ES,B,13 wk,older,inc hosp,3,7
ES,B,14 wk,older,inc hosp,3,0
ES,B,15 wk,older,inc hosp,3,0
ES,B,16 wk,older,inc hosp,3,0
ES,B,17 wk,older,inc hosp,3,0
ES,B,18 wk,older,inc hosp,3,0
ES,B,19 wk,older,inc hosp,3,0
ES,B,20 wk,older,inc hosp,3,0
ES,B,21 wk,older,inc hosp,3,0
ES,B,22 wk,older,inc hosp,3,0
ES,B,23 wk,older,inc hosp,3,0
ES,B,24 wk,older,inc hosp,3,0
ES,B,25 wk,older,inc hosp,3,0
ES,B,26 wk,older,inc hosp,3,0
ES,B,27 wk,older,inc hosp,3,0
ES,B,28 wk,older,inc hosp,3,0
ES,B,29 wk,older,inc hosp,3,0
ES,B,30 wk,older,inc hosp,3,0
ES,B,31 wk,older,inc hosp,3,0
ES,B,32 wk,older,inc hosp,3,0
ES,B,33 wk,older,inc hosp,3,0
ES,B,34 wk,older,inc hosp,3,0
ES,B,35 wk,older,inc hosp,3,0
ES,B,36 wk,older,inc hosp,3,0
ES,B,37 wk,older,inc hosp,3,0
ES,B,38 wk,older,inc hosp,3,0
ES,B,39 wk,older,inc hosp,3,0
ES,B,1 wk,older,inc death,3,0
ES,B,2 wk,older,inc death,3,0
ES,B,3 wk,older,inc death,3,0
ES,B,4 wk,older,inc death,3,0
ES,B,5 wk,older,inc death,3,0
ES,B,6 wk,older,inc death,3,0
ES,B,7 wk,older,inc death,3,0
ES,B,8 wk,older,inc death,3,0
ES,B,9 wk,older,inc death,3,0
ES,B,10 wk,older,inc death,3,0
ES,B,11 wk,older,inc death,3,0
ES,B,12 wk,older,inc death,3,0
ES,B,13 wk,older,inc death,3,0
ES,B,14 wk,older,inc death,3,0
ES,B,15 wk,older,inc death,3,0
ES,B,16 wk,older,inc death,3,0
ES,B,17 wk,older,inc death,3,0
ES,B,18 wk,older,inc death,3,0
ES,B,19 wk,older,inc death,3,0
ES,B,20 wk,older,inc death,3,0
ES,B,21 wk,older,inc death,3,0
ES,B,22 wk,older,inc death,3,0
ES,B,23 wk,older,inc death,3,0
ES,B,24 wk,older,inc death,3,0
ES,B,25 wk,older,inc death,3,0
ES,B,26 wk,older,inc death,3,0
ES,B,27 wk,older,inc death,3,0
ES,B,28 wk,older,inc death,3,0
ES,B,29 wk,older,inc death,3,0
ES,B,30 wk,older,inc death,3,0
ES,B,31 wk,older,inc death,3,0
ES,B,32 wk,older,inc death,3,0
ES,B,33 wk,older,inc death,3,0
ES,B,34 wk,older,inc death,3,0
ES,B,35 wk,older,inc death,3,0
ES,B,36 wk,older,inc death,3,0
ES,B,37 wk,older,inc death,3,0
ES,B,38 wk,older,inc death,3,0
ES,B,39 wk,older,inc death,3,0
ES,B,1 wk,older,inc infection,3,31569
ES,B,2 wk,older,inc infection,3,27480
ES,B,3 wk,older,inc infection,3,29112
ES,B,4 wk,older,inc infection,3,35279
ES,B,5 wk,older,inc infection,3,44722
ES,B,6 wk,older,inc infection,3,49309
ES,B,7 wk,older,inc infection,3,70036
ES,B,8 wk,older,inc infection,3,221940
ES,B,9 wk,older,inc infection,3,686319
ES,B,10 wk,older,inc infection,3,507359
ES,B,11 wk,older,inc infection,3,154711
ES,B,12 wk,older,inc infection,3,89216
ES,B,13 wk,older,inc infection,3,118157
ES,B,14 wk,older,inc infection,3,193562
ES,B,15 wk,older,inc infection,3,283167
ES,B,16 wk,older,inc infection,3,284656
ES,B,17 wk,older,inc infection,3,215647
ES,B,18 wk,older,inc infection,3,188600
ES,B,19 wk,older,inc infection,3,209438
ES,B,20 wk,older,inc infection,3,239727
ES,B,21 wk,older,inc infection,3,248600
ES,B,22 wk,older,inc infection,3,233834
ES,B,23 wk,older,inc infection,3,217482
ES,B,24 wk,older,inc infection,3,212382
ES,B,25 wk,older,inc infection,3,208559
ES,B,26 wk,older,inc infection,3,206388
ES,B,27 wk,older,inc infection,3,200611
ES,B,28 wk,older,inc infection,3,196096
ES,B,29 wk,older,inc infection,3,180379
ES,B,30 wk,older,inc infection,3,167170
ES,B,31 wk,older,inc infection,3,161206
ES,B,32 wk,older,inc infection,3,159388
ES,B,33 wk,older,inc infection,3,141064
ES,B,34 wk,older,inc infection,3,102960
ES,B,35 wk,older,inc infection,3,85799
ES,B,36 wk,older,inc infection,3,74168
ES,B,37 wk,older,inc infection,3,66919
ES,B,38 wk,older,inc infection,3,58880
ES,B,39 wk,older,inc infection,3,54160
ES,B,40 wk,older,inc infection,3,56904
ES,B,1 wk,older,inc hosp,4,0
ES,B,2 wk,older,inc hosp,4,0
ES,B,3 wk,older,inc hosp,4,0
ES,B,4 wk,older,inc hosp,4,0
ES,B,5 wk,older,inc hosp,4,0
ES,B,6 wk,older,inc hosp,4,0
ES,B,7 wk,older,inc hosp,4,0
ES,B,8 wk,older,inc hosp,4,0
ES,B,9 wk,older,inc hosp,4,0
ES,B,10 wk,older,inc hosp,4,0
ES,B,11 wk,older,inc hosp,4,0
ES,B,12 wk,older,inc hosp,4,0
ES,B,13 wk,older,inc hosp,4,0
ES,B,14 wk,older,inc hosp,4,0
ES,B,15 wk,older,inc hosp,4,0
ES,B,16 wk,older,inc hosp,4,0
ES,B,17 wk,older,inc hosp,4,0
ES,B,18 wk,older,inc hosp,4,0
ES,B,19 wk,older,inc hosp,4,0
ES,B,20 wk,older,inc hosp,4,0
ES,B,21 wk,older,inc hosp,4,0
ES,B,22 wk,older,inc hosp,4,0
ES,B,23 wk,older,inc hosp,4,0
ES,B,24 wk,older,inc hosp,4,0
ES,B,25 wk,older,inc hosp,4,0
ES,B,26 wk,older,inc hosp,4,0
ES,B,27 wk,older,inc hosp,4,0
ES,B,28 wk,older,inc hosp,4,0
ES,B,29 wk,older,inc hosp,4,0
ES,B,30 wk,older,inc hosp,4,0
ES,B,31 wk,older,inc hosp,4,0
ES,B,32 wk,older,inc hosp,4,0
ES,B,33 wk,older,inc hosp,4,0
ES,B,34 wk,older,inc hosp,4,0
ES,B,35 wk,older,inc hosp,4,0
ES,B,36 wk,older,inc hosp,4,0
ES,B,37 wk,older,inc hosp,4,0
ES,B,38 wk,older,inc hosp,4,0
ES,B,39 wk,older,inc hosp,4,0
ES,B,1 wk,older,inc death,4,0
ES,B,2 wk,older,inc death,4,0
ES,B,3 wk,older,inc death,4,0
ES,B,4 wk,older,inc death,4,0
ES,B,5 wk,older,inc death,4,0
ES,B,6 wk,older,inc death,4,0
ES,B,7 wk,older,inc death,4,0
ES,B,8 wk,older,inc death,4,0
ES,B,9 wk,older,inc death,4,0
ES,B,10 wk,older,inc death,4,0
ES,B,11 wk,older,inc death,4,0
ES,B,12 wk,older,inc death,4,0
ES,B,13 wk,older,inc death,4,0
ES,B,14 wk,older,inc death,4,0
ES,B,15 wk,older,inc death,4,0
ES,B,16 wk,older,inc death,4,0
ES,B,17 wk,older,inc death,4,0
ES,B,18 wk,older,inc death,4,0
ES,B,19 wk,older,inc death,4,0
ES,B,20 wk,older,inc death,4,0
ES,B,21 wk,older,inc death,4,0
ES,B,22 wk,older,inc death,4,0
ES,B,23 wk,older,inc death,4,0
ES,B,24 wk,older,inc death,4,0
ES,B,25 wk,older,inc death,4,0
ES,B,26 wk,older,inc death,4,0
ES,B,27 wk,older,inc death,4,0
ES,B,28 wk,older,inc death,4,0
ES,B,29 wk,older,inc death,4,0
ES,B,30 wk,older,inc death,4,0
ES,B,31 wk,older,inc death,4,0
ES,B,32 wk,older,inc death,4,0
ES,B,33 wk,older,inc death,4,0
ES,B,34 wk,older,inc death,4,0
ES,B,35 wk,older,inc death,4,0
ES,B,36 wk,older,inc death,4,0
ES,B,37 wk,older,inc death,4,0
ES,B,38 wk,older,inc death,4,0
ES,B,39 wk,older,inc death,4,0
ES,B,1 wk,older,inc infection,4,30498
ES,B,2 wk,older,inc infection,4,27211
ES,B,3 wk,older,inc infection,4,29071
ES,B,4 wk,older,inc infection,4,36054
ES,B,5 wk,older,inc infection,4,45601
ES,B,6 wk,older,inc infection,4,49240
ES,B,7 wk,older,inc infection,4,70547
ES,B,8 wk,older,inc infection,4,220152
ES,B,9 wk,older,inc infection,4,690274
ES,B,10 wk,older,inc infection,4,508034
ES,B,11 wk,older,inc infection,4,154058
ES,B,12 wk,older,inc infection,4,91298
ES,B,13 wk,older,inc infection,4,119224
ES,B,14 wk,older,inc infection,4,194205
ES,B,15 wk,older,inc infection,4,281958
ES,B,16 wk,older,inc infection,4,283190
ES,B,17 wk,older,inc infection,4,216143
ES,B,18 wk,older,inc infection,4,192469
ES,B,19 wk,older,inc infection,4,213720
ES,B,20 wk,older,inc infection,4,243149
ES,B,21 wk,older,inc infection,4,250722
ES,B,22 wk,older,inc infection,4,230853
ES,B,23 wk,older,inc infection,4,213072
ES,B,24 wk,older,inc infection,4,212251
ES,B,25 wk,older,inc infection,4,209827
ES,B,26 wk,older,inc infection,4,208810
ES,B,27 wk,older,inc infection,4,207054
ES,B,28 wk,older,inc infection,4,197219
ES,B,29 wk,older,inc infection,4,175194
ES,B,30 wk,older,inc infection,4,161183
ES,B,31 wk,older,inc infection,4,157799
ES,B,32 wk,older,inc infection,4,158919
ES,B,33 wk,older,inc infection,4,140113
ES,B,34 wk,older,inc infection,4,104571
ES,B,35 wk,older,inc infection,4,86176
ES,B,36 wk,older,inc infection,4,74902
ES,B,37 wk,older,inc infection,4,66903
ES,B,38 wk,older,inc infection,4,59392
ES,B,39 wk,older,inc infection,4,54804
ES,B,40 wk,older,inc infection,4,58204
