location,scenario_id,horizon,age_id,target_variable,sample,value
ES,H,30 wk,adult,inc hosp,3,1116
ES,H,31 wk,adult,inc hosp,3,1145
ES,H,32 wk,adult,inc hosp,3,1500
ES,H,33 wk,adult,inc hosp,3,1586
ES,H,34 wk,adult,inc hosp,3,2038
ES,H,35 wk,adult,inc hosp,3,2925
ES,H,36 wk,adult,inc hosp,3,4271
ES,H,37 wk,adult,inc hosp,3,5541
ES,H,38 wk,adult,inc hosp,3,5696
ES,H,39 wk,adult,inc hosp,3,4162
ES,H,40 wk,adult,inc hosp,3,3452
ES,H,41 wk,adult,inc hosp,3,2908
ES,H,1 wk,adult,inc infection,3,211550
ES,H,2 wk,adult,inc infection,3,158733
ES,H,3 wk,adult,inc infection,3,140404
ES,H,4 wk,adult,inc infection,3,132456
ES,H,5 wk,adult,inc infection,3,126144
ES,H,6 wk,adult,inc infection,3,125435
ES,H,7 wk,adult,inc infection,3,125417
ES,H,8 wk,adult,inc infection,3,127593
ES,H,9 wk,adult,inc infection,3,122214
ES,H,10 wk,adult,inc infection,3,114956
ES,H,11 wk,adult,inc infection,3,113677
ES,H,12 wk,adult,inc infection,3,115783
ES,H,13 wk,adult,inc infection,3,106827
ES,H,14 wk,adult,inc infection,3,82987
ES,H,15 wk,adult,inc infection,3,67062
ES,H,16 wk,adult,inc infection,3,60104
ES,H,17 wk,adult,inc infection,3,58975
ES,H,18 wk,adult,inc infection,3,57502
ES,H,19 wk,adult,inc infection,3,62333
ES,H,20 wk,adult,inc infection,3,80194
ES,H,21 wk,adult,inc infection,3,165789
ES,H,22 wk,adult,inc infection,3,293314
ES,H,23 wk,adult,inc infection,3,295653
ES,H,24 wk,adult,inc infection,3,248004
ES,H,25 wk,adult,inc infection,3,201676
ES,H,26 wk,adult,inc infection,3,161775
ES,H,27 wk,adult,inc infection,3,133830
ES,H,28 wk,adult,inc infection,3,116612
ES,H,29 wk,adult,inc infection,3,106333
ES,H,30 wk,adult,inc infection,3,106306
ES,H,31 wk,adult,inc infection,3,123217
ES,H,32 wk,adult,inc infection,3,150328
ES,H,33 wk,adult,inc infection,3,187052
ES,H,34 wk,adult,inc infection,3,228829
ES,H,35 wk,adult,inc infection,3,301709
ES,H,36 wk,adult,inc infection,3,402433
ES,H,37 wk,adult,inc infection,3,458415
ES,H,38 wk,adult,inc infection,3,380114
ES,H,39 wk,adult,inc infection,3,294873
ES,H,40 wk,adult,inc infection,3,236908
ES,H,41 wk,adult,inc infection,3,194424
ES,H,1 wk,adult,inc death,3,16
ES,H,2 wk,adult,inc death,3,6
ES,H,3 wk,adult,inc death,3,9
ES,H,4 wk,adult,inc death,3,8
ES,H,5 wk,adult,inc death,3,9
ES,H,6 wk,adult,inc death,3,2
ES,H,7 wk,adult,inc death,3,0
ES,H,8 wk,adult,inc death,3,0
ES,H,9 wk,adult,inc death,3,4
ES,H,10 wk,adult,inc death,3,9
ES,H,11 wk,adult,inc death,3,6
ES,H,12 wk,adult,inc death,3,1
ES,H,13 wk,adult,inc death,3,0
ES,H,14 wk,adult,inc death,3,0
ES,H,15 wk,adult,inc death,3,0
ES,H,16 wk,adult,inc death,3,0
ES,H,17 wk,adult,inc death,3,6
ES,H,18 wk,adult,inc death,3,1
ES,H,19 wk,adult,inc death,3,0
ES,H,20 wk,adult,inc death,3,1
ES,H,21 wk,adult,inc death,3,6
ES,H,22 wk,adult,inc death,3,13
ES,H,23 wk,adult,inc death,3,13
ES,H,24 wk,adult,inc death,3,7
ES,H,25 wk,adult,inc death,3,4
ES,H,26 wk,adult,inc death,3,0
ES,H,27 wk,adult,inc death,3,0
ES,H,28 wk,adult,inc death,3,0
ES,H,29 wk,adult,inc death,3,0
ES,H,30 wk,adult,inc death,3,1
ES,H,31 wk,adult,inc death,3,11
ES,H,32 wk,adult,inc death,3,4
ES,H,33 wk,adult,inc death,3,3
ES,H,34 wk,adult,inc death,3,6
ES,H,35 wk,adult,inc death,3,2
ES,H,36 wk,adult,inc death,3,14
ES,H,37 wk,adult,inc death,3,24
ES,H,38 wk,adult,inc death,3,25
ES,H,39 wk,adult,inc death,3,23
ES,H,40 wk,adult,inc death,3,15
ES,H,41 wk,adult,inc death,3,11
ES,H,1 wk,adult,inc dose,3,0
ES,H,2 wk,adult,inc dose,3,0
ES,H,3 wk,adult,inc dose,3,0
ES,H,4 wk,adult,inc dose,3,0
ES,H,5 wk,adult,inc dose,3,0
ES,H,6 wk,adult,inc dose,3,0
ES,H,7 wk,adult,inc dose,3,0
ES,H,8 wk,adult,inc dose,3,0
ES,H,9 wk,adult,inc dose,3,133807
ES,H,10 wk,adult,inc dose,3,126765
ES,H,11 wk,adult,inc dose,3,154935
ES,H,12 wk,adult,inc dose,3,183105
ES,H,13 wk,adult,inc dose,3,154935
ES,H,14 wk,adult,inc dose,3,154935
ES,H,15 wk,adult,inc dose,3,126765
ES,H,16 wk,adult,inc dose,3,183105
ES,H,17 wk,adult,inc dose,3,126765
ES,H,18 wk,adult,inc dose,3,183105
ES,H,19 wk,adult,inc dose,3,105637
ES,H,20 wk,adult,inc dose,3,42255
ES,H,21 wk,adult,inc dose,3,91552
ES,H,22 wk,adult,inc dose,3,7043
ES,H,23 wk,adult,inc dose,3,0
ES,H,24 wk,adult,inc dose,3,0
ES,H,25 wk,adult,inc dose,3,0
ES,H,26 wk,adult,inc dose,3,0
ES,H,27 wk,adult,inc dose,3,0
ES,H,28 wk,adult,inc dose,3,0
ES,H,29 wk,adult,inc dose,3,0
ES,H,30 wk,adult,inc dose,3,0
ES,H,31 wk,adult,inc dose,3,0
ES,H,32 wk,adult,inc dose,3,0
ES,H,33 wk,adult,inc dose,3,0
ES,H,34 wk,adult,inc dose,3,0
ES,H,35 wk,adult,inc dose,3,0
ES,H,36 wk,adult,inc dose,3,0
ES,H,37 wk,adult,inc dose,3,0
ES,H,38 wk,adult,inc dose,3,0
ES,H,39 wk,adult,inc dose,3,0
ES,H,40 wk,adult,inc dose,3,0
ES,H,41 wk,adult,inc dose,3,0
ES,H,1 wk,adult,inc hosp,4,1548
ES,H,2 wk,adult,inc hosp,4,1666
ES,H,3 wk,adult,inc hosp,4,1233
ES,H,4 wk,adult,inc hosp,4,839
ES,H,5 wk,adult,inc hosp,4,923
ES,H,6 wk,adult,inc hosp,4,861
ES,H,7 wk,adult,inc hosp,4,901
ES,H,8 wk,adult,inc hosp,4,777
ES,H,9 wk,adult,inc hosp,4,974
ES,H,10 wk,adult,inc hosp,4,963
ES,H,11 wk,adult,inc hosp,4,1126
ES,H,12 wk,adult,inc hosp,4,1205
ES,H,13 wk,adult,inc hosp,4,709
ES,H,14 wk,adult,inc hosp,4,462
ES,H,15 wk,adult,inc hosp,4,439
ES,H,16 wk,adult,inc hosp,4,366
ES,H,17 wk,adult,inc hosp,4,315
ES,H,18 wk,adult,inc hosp,4,450
ES,H,19 wk,adult,inc hosp,4,428
ES,H,20 wk,adult,inc hosp,4,422
ES,H,21 wk,adult,inc hosp,4,524
ES,H,22 wk,adult,inc hosp,4,1216
ES,H,23 wk,adult,inc hosp,4,2336
ES,H,24 wk,adult,inc hosp,4,2702
ES,H,25 wk,adult,inc hosp,4,2263
ES,H,26 wk,adult,inc hosp,4,1745
ES,H,27 wk,adult,inc hosp,4,1357
ES,H,28 wk,adult,inc hosp,4,1053
ES,H,29 wk,adult,inc hosp,4,979
ES,H,30 wk,adult,inc hosp,4,867
ES,H,31 wk,adult,inc hosp,4,1295
ES,H,32 wk,adult,inc hosp,4,1644
ES,H,33 wk,adult,inc hosp,4,2021
ES,H,34 wk,adult,inc hosp,4,2353
ES,H,35 wk,adult,inc hosp,4,3192
ES,H,36 wk,adult,inc hosp,4,3704
ES,H,37 wk,adult,inc hosp,4,5359
ES,H,38 wk,adult,inc hosp,4,6457
ES,H,39 wk,adult,inc hosp,4,4869
ES,H,40 wk,adult,inc hosp,4,3209
ES,H,41 wk,adult,inc hosp,4,2888
ES,H,1 wk,adult,inc infection,4,210123
ES,H,2 wk,adult,inc infection,4,155105
ES,H,3 wk,adult,inc infection,4,136920
ES,H,4 wk,adult,inc infection,4,133206
ES,H,5 wk,adult,inc infection,4,125959
ES,H,6 wk,adult,inc infection,4,125266
ES,H,7 wk,adult,inc infection,4,127883
ES,H,8 wk,adult,inc infection,4,131051
ES,H,9 wk,adult,inc infection,4,125062
ES,H,10 wk,adult,inc infection,4,118458
ES,H,11 wk,adult,inc infection,4,117066
ES,H,12 wk,adult,inc infection,4,117526
ES,H,13 wk,adult,inc infection,4,108098
ES,H,14 wk,adult,inc infection,4,83740
ES,H,15 wk,adult,inc infection,4,68932
ES,H,16 wk,adult,inc infection,4,61003
ES,H,17 wk,adult,inc infection,4,56844
ES,H,18 wk,adult,inc infection,4,55825
ES,H,19 wk,adult,inc infection,4,58622
ES,H,20 wk,adult,inc infection,4,73269
ES,H,21 wk,adult,inc infection,4,151730
ES,H,22 wk,adult,inc infection,4,271853
ES,H,23 wk,adult,inc infection,4,279170
ES,H,24 wk,adult,inc infection,4,239894
ES,H,25 wk,adult,inc infection,4,197255
ES,H,26 wk,adult,inc infection,4,163668
ES,H,27 wk,adult,inc infection,4,139600
ES,H,28 wk,adult,inc infection,4,124594
ES,H,29 wk,adult,inc infection,4,114806
ES,H,30 wk,adult,inc infection,4,116362
ES,H,31 wk,adult,inc infection,4,138623
ES,H,32 wk,adult,inc infection,4,170836
ES,H,33 wk,adult,inc infection,4,210495
ES,H,34 wk,adult,inc infection,4,254665
ES,H,35 wk,adult,inc infection,4,316978
ES,H,36 wk,adult,inc infection,4,399492
ES,H,37 wk,adult,inc infection,4,437861
ES,H,38 wk,adult,inc infection,4,353506
ES,H,39 wk,adult,inc infection,4,271974
ES,H,40 wk,adult,inc infection,4,222448
ES,H,41 wk,adult,inc infection,4,187363
ES,H,1 wk,adult,inc death,4,5
ES,H,2 wk,adult,inc death,4,6
ES,H,3 wk,adult,inc death,4,18
ES,H,4 wk,adult,inc death,4,14
ES,H,5 wk,adult,inc death,4,5
ES,H,6 wk,adult,inc death,4,3
ES,H,7 wk,adult,inc death,4,9
ES,H,8 wk,adult,inc death,4,0
ES,H,9 wk,adult,inc death,4,0
ES,H,10 wk,adult,inc death,4,0
ES,H,11 wk,adult,inc death,4,0
ES,H,12 wk,adult,inc death,4,4
ES,H,13 wk,adult,inc death,4,3
ES,H,14 wk,adult,inc death,4,6
ES,H,15 wk,adult,inc death,4,2
ES,H,16 wk,adult,inc death,4,4
ES,H,17 wk,adult,inc death,4,5
ES,H,18 wk,adult,inc death,4,2
ES,H,19 wk,adult,inc death,4,0
ES,H,20 wk,adult,inc death,4,0
ES,H,21 wk,adult,inc death,4,0
ES,H,22 wk,adult,inc death,4,0
ES,H,23 wk,adult,inc death,4,0
ES,H,24 wk,adult,inc death,4,9
ES,H,25 wk,adult,inc death,4,10
ES,H,26 wk,adult,inc death,4,9
ES,H,27 wk,adult,inc death,4,4
ES,H,28 wk,adult,inc death,4,6
ES,H,29 wk,adult,inc death,4,3
ES,H,30 wk,adult,inc death,4,3
ES,H,31 wk,adult,inc death,4,0
ES,H,32 wk,adult,inc death,4,6
ES,H,33 wk,adult,inc death,4,5
ES,H,34 wk,adult,inc death,4,14
ES,H,35 wk,adult,inc death,4,9
ES,H,36 wk,adult,inc death,4,20
ES,H,37 wk,adult,inc death,4,17
ES,H,38 wk,adult,inc death,4,10
ES,H,39 wk,adult,inc death,4,27
ES,H,40 wk,adult,inc death,4,16
ES,H,41 wk,adult,inc death,4,9
ES,H,1 wk,adult,inc dose,4,0
ES,H,2 wk,adult,inc dose,4,0
ES,H,3 wk,adult,inc dose,4,0
ES,H,4 wk,adult,inc dose,4,0
ES,H,5 wk,adult,inc dose,4,0
ES,H,6 wk,adult,inc dose,4,0
ES,H,7 wk,adult,inc dose,4,0
ES,H,8 wk,adult,inc dose,4,0
ES,H,9 wk,adult,inc dose,4,84510
ES,H,10 wk,adult,inc dose,4,176062
ES,H,11 wk,adult,inc dose,4,161977
ES,H,12 wk,adult,inc dose,4,183105
ES,H,13 wk,adult,inc dose,4,98595
ES,H,14 wk,adult,inc dose,4,154935
ES,H,15 wk,adult,inc dose,4,211275
ES,H,16 wk,adult,inc dose,4,133808
ES,H,17 wk,adult,inc dose,4,176062
ES,H,18 wk,adult,inc dose,4,126765
ES,H,19 wk,adult,inc dose,4,126765
ES,H,20 wk,adult,inc dose,4,77468
ES,H,21 wk,adult,inc dose,4,28170
ES,H,22 wk,adult,inc dose,4,7043
ES,H,23 wk,adult,inc dose,4,0
ES,H,24 wk,adult,inc dose,4,0
ES,H,25 wk,adult,inc dose,4,0
ES,H,26 wk,adult,inc dose,4,0
ES,H,27 wk,adult,inc dose,4,0
ES,H,28 wk,adult,inc dose,4,0
ES,H,29 wk,adult,inc dose,4,0
ES,H,30 wk,adult,inc dose,4,0
ES,H,31 wk,adult,inc dose,4,0
ES,H,32 wk,adult,inc dose,4,0
ES,H,33 wk,adult,inc dose,4,0
ES,H,34 wk,adult,inc dose,4,0
ES,H,35 wk,adult,inc dose,4,0
ES,H,36 wk,adult,inc dose,4,0
ES,H,37 wk,adult,inc dose,4,0
ES,H,38 wk,adult,inc dose,4,0
ES,H,39 wk,adult,inc dose,4,0
ES,H,40 wk,adult,inc dose,4,0
ES,H,41 wk,adult,inc dose,4,0
ES,H,1 wk,adult,inc hosp,5,1472
ES,H,2 wk,adult,inc hosp,5,1311
ES,H,3 wk,adult,inc hosp,5,1022
ES,H,4 wk,adult,inc hosp,5,806
ES,H,5 wk,adult,inc hosp,5,950
ES,H,6 wk,adult,inc hosp,5,894
ES,H,7 wk,adult,inc hosp,5,1022
ES,H,8 wk,adult,inc hosp,5,989
ES,H,9 wk,adult,inc hosp,5,967
ES,H,10 wk,adult,inc hosp,5,833
ES,H,11 wk,adult,inc hosp,5,906
ES,H,12 wk,adult,inc hosp,5,300
ES,H,13 wk,adult,inc hosp,5,294
ES,H,14 wk,adult,inc hosp,5,422
ES,H,15 wk,adult,inc hosp,5,633
ES,H,16 wk,adult,inc hosp,5,528
ES,H,17 wk,adult,inc hosp,5,450
ES,H,18 wk,adult,inc hosp,5,344
ES,H,19 wk,adult,inc hosp,5,361
ES,H,20 wk,adult,inc hosp,5,528
ES,H,21 wk,adult,inc hosp,5,594
ES,H,22 wk,adult,inc hosp,5,1206
ES,H,23 wk,adult,inc hosp,5,2556
ES,H,24 wk,adult,inc hosp,5,2745
ES,H,25 wk,adult,inc hosp,5,2722
ES,H,26 wk,adult,inc hosp,5,2606
ES,H,27 wk,adult,inc hosp,5,2017
ES,H,28 wk,adult,inc hosp,5,1628
ES,H,29 wk,adult,inc hosp,5,1350
ES,H,30 wk,adult,inc hosp,5,1261
ES,H,31 wk,adult,inc hosp,5,1606
ES,H,32 wk,adult,inc hosp,5,1717
ES,H,33 wk,adult,inc hosp,5,1639
ES,H,34 wk,adult,inc hosp,5,2206
ES,H,35 wk,adult,inc hosp,5,2922
ES,H,36 wk,adult,inc hosp,5,3722
ES,H,37 wk,adult,inc hosp,5,4823
ES,H,38 wk,adult,inc hosp,5,5750
ES,H,39 wk,adult,inc hosp,5,5061
ES,H,40 wk,adult,inc hosp,5,3950
ES,H,41 wk,adult,inc hosp,5,3556
ES,H,1 wk,adult,inc infection,5,208555
ES,H,2 wk,adult,inc infection,5,152242
ES,H,3 wk,adult,inc infection,5,134412
ES,H,4 wk,adult,inc infection,5,129764
ES,H,5 wk,adult,inc infection,5,122866
ES,H,6 wk,adult,inc infection,5,122656
ES,H,7 wk,adult,inc infection,5,128868
ES,H,8 wk,adult,inc infection,5,133454
ES,H,9 wk,adult,inc infection,5,126572
ES,H,10 wk,adult,inc infection,5,122028
ES,H,11 wk,adult,inc infection,5,117838
ES,H,12 wk,adult,inc infection,5,119387
ES,H,13 wk,adult,inc infection,5,108811
ES,H,14 wk,adult,inc infection,5,81744
ES,H,15 wk,adult,inc infection,5,66997
ES,H,16 wk,adult,inc infection,5,60224
ES,H,17 wk,adult,inc infection,5,56827
ES,H,18 wk,adult,inc infection,5,56288
ES,H,19 wk,adult,inc infection,5,59700
ES,H,20 wk,adult,inc infection,5,74788
ES,H,21 wk,adult,inc infection,5,156383
ES,H,22 wk,adult,inc infection,5,280326
ES,H,23 wk,adult,inc infection,5,288972
ES,H,24 wk,adult,inc infection,5,249043
ES,H,25 wk,adult,inc infection,5,205357
ES,H,26 wk,adult,inc infection,5,169780
ES,H,27 wk,adult,inc infection,5,142181
ES,H,28 wk,adult,inc infection,5,126005
ES,H,29 wk,adult,inc infection,5,114502
ES,H,30 wk,adult,inc infection,5,112330
ES,H,31 wk,adult,inc infection,5,129340
ES,H,32 wk,adult,inc infection,5,155510
ES,H,33 wk,adult,inc infection,5,190315
ES,H,34 wk,adult,inc infection,5,231920
ES,H,35 wk,adult,inc infection,5,301164
ES,H,36 wk,adult,inc infection,5,397117
ES,H,37 wk,adult,inc infection,5,453938
ES,H,38 wk,adult,inc infection,5,368182
ES,H,39 wk,adult,inc infection,5,284874
ES,H,40 wk,adult,inc infection,5,230440
ES,H,41 wk,adult,inc infection,5,190061
ES,H,1 wk,adult,inc death,5,12
ES,H,2 wk,adult,inc death,5,8
ES,H,3 wk,adult,inc death,5,1
ES,H,4 wk,adult,inc death,5,0
ES,H,5 wk,adult,inc death,5,0
ES,H,6 wk,adult,inc death,5,0
ES,H,7 wk,adult,inc death,5,0
ES,H,8 wk,adult,inc death,5,0
ES,H,9 wk,adult,inc death,5,0
ES,H,10 wk,adult,inc death,5,5
ES,H,11 wk,adult,inc death,5,9
ES,H,12 wk,adult,inc death,5,6
ES,H,13 wk,adult,inc death,5,0
ES,H,14 wk,adult,inc death,5,0
ES,H,15 wk,adult,inc death,5,4
ES,H,16 wk,adult,inc death,5,13
ES,H,17 wk,adult,inc death,5,2
ES,H,18 wk,adult,inc death,5,0
ES,H,19 wk,adult,inc death,5,0
ES,H,20 wk,adult,inc death,5,0
ES,H,21 wk,adult,inc death,5,0
ES,H,22 wk,adult,inc death,5,0
ES,H,23 wk,adult,inc death,5,6
ES,H,24 wk,adult,inc death,5,15
ES,H,25 wk,adult,inc death,5,16
ES,H,26 wk,adult,inc death,5,9
ES,H,27 wk,adult,inc death,5,10
ES,H,28 wk,adult,inc death,5,0
ES,H,29 wk,adult,inc death,5,1
ES,H,30 wk,adult,inc death,5,6
ES,H,31 wk,adult,inc death,5,2
ES,H,32 wk,adult,inc death,5,7
ES,H,33 wk,adult,inc death,5,14
ES,H,34 wk,adult,inc death,5,12
ES,H,35 wk,adult,inc death,5,12
ES,H,36 wk,adult,inc death,5,4
ES,H,37 wk,adult,inc death,5,9
ES,H,38 wk,adult,inc death,5,12
ES,H,39 wk,adult,inc death,5,20
ES,H,40 wk,adult,inc death,5,13
ES,H,41 wk,adult,inc death,5,8
ES,H,1 wk,adult,inc dose,5,0
ES,H,2 wk,adult,inc dose,5,0
ES,H,3 wk,adult,inc dose,5,0
ES,H,4 wk,adult,inc dose,5,0
ES,H,5 wk,adult,inc dose,5,0
ES,H,6 wk,adult,inc dose,5,0
ES,H,7 wk,adult,inc dose,5,0
ES,H,8 wk,adult,inc dose,5,0
ES,H,9 wk,adult,inc dose,5,112680
ES,H,10 wk,adult,inc dose,5,183105
ES,H,11 wk,adult,inc dose,5,126765
ES,H,12 wk,adult,inc dose,5,183105
ES,H,13 wk,adult,inc dose,5,133807
ES,H,14 wk,adult,inc dose,5,147893
ES,H,15 wk,adult,inc dose,5,183105
ES,H,16 wk,adult,inc dose,5,133807
ES,H,17 wk,adult,inc dose,5,147892
ES,H,18 wk,adult,inc dose,5,190147
ES,H,19 wk,adult,inc dose,5,126765
ES,H,20 wk,adult,inc dose,5,14085
ES,H,21 wk,adult,inc dose,5,56340
ES,H,22 wk,adult,inc dose,5,7042
ES,H,23 wk,adult,inc dose,5,0
ES,H,24 wk,adult,inc dose,5,0
ES,H,25 wk,adult,inc dose,5,0
ES,H,26 wk,adult,inc dose,5,0
ES,H,27 wk,adult,inc dose,5,0
ES,H,28 wk,adult,inc dose,5,0
ES,H,29 wk,adult,inc dose,5,0
ES,H,30 wk,adult,inc dose,5,0
ES,H,31 wk,adult,inc dose,5,0
ES,H,32 wk,adult,inc dose,5,0
ES,H,33 wk,adult,inc dose,5,0
ES,H,34 wk,adult,inc dose,5,0
ES,H,35 wk,adult,inc dose,5,0
ES,H,36 wk,adult,inc dose,5,0
ES,H,37 wk,adult,inc dose,5,0
ES,H,38 wk,adult,inc dose,5,0
ES,H,39 wk,adult,inc dose,5,0
ES,H,40 wk,adult,inc dose,5,0
ES,H,41 wk,adult,inc dose,5,0
ES,H,1 wk,adult,inc hosp,6,1839
ES,H,2 wk,adult,inc hosp,6,1771
ES,H,3 wk,adult,inc hosp,6,1232
ES,H,4 wk,adult,inc hosp,6,1084
ES,H,5 wk,adult,inc hosp,6,789
ES,H,6 wk,adult,inc hosp,6,1027
ES,H,7 wk,adult,inc hosp,6,1016
ES,H,8 wk,adult,inc hosp,6,1056
ES,H,9 wk,adult,inc hosp,6,1061
ES,H,10 wk,adult,inc hosp,6,800
ES,H,11 wk,adult,inc hosp,6,880
ES,H,12 wk,adult,inc hosp,6,914
ES,H,13 wk,adult,inc hosp,6,834
ES,H,14 wk,adult,inc hosp,6,829
ES,H,15 wk,adult,inc hosp,6,738
ES,H,16 wk,adult,inc hosp,6,630
ES,H,17 wk,adult,inc hosp,6,505
ES,H,18 wk,adult,inc hosp,6,528
ES,H,19 wk,adult,inc hosp,6,658
ES,H,20 wk,adult,inc hosp,6,590
ES,H,21 wk,adult,inc hosp,6,607
ES,H,22 wk,adult,inc hosp,6,1056
ES,H,23 wk,adult,inc hosp,6,1907
ES,H,24 wk,adult,inc hosp,6,2259
ES,H,25 wk,adult,inc hosp,6,2350
ES,H,26 wk,adult,inc hosp,6,1958
ES,H,27 wk,adult,inc hosp,6,1652
ES,H,28 wk,adult,inc hosp,6,1345
ES,H,29 wk,adult,inc hosp,6,1271
ES,H,30 wk,adult,inc hosp,6,1277
ES,H,31 wk,adult,inc hosp,6,1305
ES,H,32 wk,adult,inc hosp,6,1323
ES,H,33 wk,adult,inc hosp,6,1953
ES,H,34 wk,adult,inc hosp,6,2333
ES,H,35 wk,adult,inc hosp,6,3003
ES,H,36 wk,adult,inc hosp,6,3962
ES,H,37 wk,adult,inc hosp,6,4433
ES,H,38 wk,adult,inc hosp,6,4796
ES,H,39 wk,adult,inc hosp,6,4490
ES,H,40 wk,adult,inc hosp,6,3485
ES,H,41 wk,adult,inc hosp,6,2957
ES,H,1 wk,adult,inc infection,6,212039
ES,H,2 wk,adult,inc infection,6,158668
ES,H,3 wk,adult,inc infection,6,140308
ES,H,4 wk,adult,inc infection,6,134966
ES,H,5 wk,adult,inc infection,6,130575
ES,H,6 wk,adult,inc infection,6,128064
ES,H,7 wk,adult,inc infection,6,129071
ES,H,8 wk,adult,inc infection,6,136131
ES,H,9 wk,adult,inc infection,6,131786
ES,H,10 wk,adult,inc infection,6,124571
ES,H,11 wk,adult,inc infection,6,119390
ES,H,12 wk,adult,inc infection,6,117345
ES,H,13 wk,adult,inc infection,6,106135
ES,H,14 wk,adult,inc infection,6,80987
ES,H,15 wk,adult,inc infection,6,65030
ES,H,16 wk,adult,inc infection,6,57132
ES,H,17 wk,adult,inc infection,6,53755
ES,H,18 wk,adult,inc infection,6,52173
ES,H,19 wk,adult,inc infection,6,55683
ES,H,20 wk,adult,inc infection,6,70936
ES,H,21 wk,adult,inc infection,6,148222
ES,H,22 wk,adult,inc infection,6,271865
ES,H,23 wk,adult,inc infection,6,283527
ES,H,24 wk,adult,inc infection,6,248891
ES,H,25 wk,adult,inc infection,6,208406
ES,H,26 wk,adult,inc infection,6,171687
ES,H,27 wk,adult,inc infection,6,148073
ES,H,28 wk,adult,inc infection,6,128818
ES,H,29 wk,adult,inc infection,6,117228
ES,H,30 wk,adult,inc infection,6,118524
ES,H,31 wk,adult,inc infection,6,137517
ES,H,32 wk,adult,inc infection,6,167646
ES,H,33 wk,adult,inc infection,6,199870
ES,H,34 wk,adult,inc infection,6,233522
ES,H,35 wk,adult,inc infection,6,293050
ES,H,36 wk,adult,inc infection,6,381227
ES,H,37 wk,adult,inc infection,6,431491
ES,H,38 wk,adult,inc infection,6,364703
ES,H,39 wk,adult,inc infection,6,290459
ES,H,40 wk,adult,inc infection,6,239507
ES,H,41 wk,adult,inc infection,6,197221
ES,H,1 wk,adult,inc death,6,10
ES,H,2 wk,adult,inc death,6,6
ES,H,3 wk,adult,inc death,6,14
ES,H,4 wk,adult,inc death,6,13
ES,H,5 wk,adult,inc death,6,8
ES,H,6 wk,adult,inc death,6,7
ES,H,7 wk,adult,inc death,6,2
ES,H,8 wk,adult,inc death,6,4
ES,H,9 wk,adult,inc death,6,9
ES,H,10 wk,adult,inc death,6,6
ES,H,11 wk,adult,inc death,6,0
ES,H,12 wk,adult,inc death,6,0
ES,H,13 wk,adult,inc death,6,6
ES,H,14 wk,adult,inc death,6,1
ES,H,15 wk,adult,inc death,6,0
ES,H,16 wk,adult,inc death,6,4
ES,H,17 wk,adult,inc death,6,2
ES,H,18 wk,adult,inc death,6,0
ES,H,19 wk,adult,inc death,6,0
ES,H,20 wk,adult,inc death,6,0
ES,H,21 wk,adult,inc death,6,5
ES,H,22 wk,adult,inc death,6,2
ES,H,23 wk,adult,inc death,6,9
ES,H,24 wk,adult,inc death,6,5
ES,H,25 wk,adult,inc death,6,14
ES,H,26 wk,adult,inc death,6,20
ES,H,27 wk,adult,inc death,6,5
ES,H,28 wk,adult,inc death,6,6
ES,H,29 wk,adult,inc death,6,11
ES,H,30 wk,adult,inc death,6,6
ES,H,31 wk,adult,inc death,6,0
ES,H,32 wk,adult,inc death,6,2
ES,H,33 wk,adult,inc death,6,6
ES,H,34 wk,adult,inc death,6,9
ES,H,35 wk,adult,inc death,6,9
ES,H,36 wk,adult,inc death,6,15
ES,H,37 wk,adult,inc death,6,13
ES,H,38 wk,adult,inc death,6,17
ES,H,39 wk,adult,inc death,6,42
ES,H,40 wk,adult,inc death,6,22
ES,H,41 wk,adult,inc death,6,6
ES,H,1 wk,adult,inc dose,6,0
ES,H,2 wk,adult,inc dose,6,0
ES,H,3 wk,adult,inc dose,6,0
ES,H,4 wk,adult,inc dose,6,0
ES,H,5 wk,adult,inc dose,6,0
ES,H,6 wk,adult,inc dose,6,0
ES,H,7 wk,adult,inc dose,6,0
ES,H,8 wk,adult,inc dose,6,0
ES,H,9 wk,adult,inc dose,6,105637
ES,H,10 wk,adult,inc dose,6,154935
ES,H,11 wk,adult,inc dose,6,161977
ES,H,12 wk,adult,inc dose,6,183105
ES,H,13 wk,adult,inc dose,6,154935
ES,H,14 wk,adult,inc dose,6,133807
ES,H,15 wk,adult,inc dose,6,147893
ES,H,16 wk,adult,inc dose,6,161977
ES,H,17 wk,adult,inc dose,6,147892
ES,H,18 wk,adult,inc dose,6,161977
ES,H,19 wk,adult,inc dose,6,119722
ES,H,20 wk,adult,inc dose,6,77468
ES,H,21 wk,adult,inc dose,6,28170
ES,H,22 wk,adult,inc dose,6,7043
ES,H,23 wk,adult,inc dose,6,0
ES,H,24 wk,adult,inc dose,6,0
ES,H,25 wk,adult,inc dose,6,0
ES,H,26 wk,adult,inc dose,6,0
ES,H,27 wk,adult,inc dose,6,0
ES,H,28 wk,adult,inc dose,6,0
ES,H,29 wk,adult,inc dose,6,0
ES,H,30 wk,adult,inc dose,6,0
ES,H,31 wk,adult,inc dose,6,0
ES,H,32 wk,adult,inc dose,6,0
ES,H,33 wk,adult,inc dose,6,0
ES,H,34 wk,adult,inc dose,6,0
ES,H,35 wk,adult,inc dose,6,0
ES,H,36 wk,adult,inc dose,6,0
