location,scenario_id,origin_date,target_end_date,horizon,target_variable,sample,value
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc hosp,87,133
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc hosp,87,123
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc hosp,87,239
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc hosp,87,379
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc hosp,87,535
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc hosp,87,670
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc hosp,87,754
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc hosp,87,640
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc hosp,87,411
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc hosp,87,453
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc hosp,87,382
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc hosp,87,213
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,87,117
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,87,98
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,87,97
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,87,123
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,87,117
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,87,89
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,87,102
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,87,189
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,87,263
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,87,364
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,87,465
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,87,316103
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,87,184274
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,87,107357
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,87,69229
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,87,47702
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,87,34826
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,87,25766
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,87,20836
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,87,17242
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,87,14634
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,87,12112
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,87,11332
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,87,10983
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,87,11635
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,87,12023
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,87,11679
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,87,13255
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,87,16432
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,87,21815
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,87,28909
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,87,38579
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,87,55404
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,87,91115
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,87,111545
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,87,92852
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,87,72393
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,87,55913
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,87,40937
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,87,29447
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,87,21536
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,87,15878
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,87,12869
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,87,11563
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,87,11379
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,87,11802
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,87,13097
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,87,17672
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,87,28711
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,87,47136
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,87,69543
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,87,99134
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,87,63221
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,87,36855
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,87,21471
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,87,13846
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,87,9540
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,87,6965
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,87,5153
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,87,4167
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,87,3448
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,87,2927
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,87,2422
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,87,2266
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,87,2197
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,87,2327
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,87,2405
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,87,2336
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,87,2651
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,87,3286
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,87,4363
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,87,5782
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,87,7716
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,87,11081
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,87,18223
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,87,22309
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,87,18570
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,87,14479
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,87,11183
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,87,8187
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,87,5889
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,87,4307
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,87,3176
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,87,2574
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,87,2313
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc case,87,2276
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc case,87,2360
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc case,87,2619
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc case,87,3534
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc case,87,5742
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc case,87,9427
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc case,87,13909
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc case,87,19827
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc hosp,88,2008
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc hosp,88,2020
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc hosp,88,1223
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc hosp,88,553
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc hosp,88,272
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc hosp,88,150
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc hosp,88,66
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc hosp,88,109
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc hosp,88,50
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc hosp,88,16
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc hosp,88,6
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc hosp,88,50
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc hosp,88,66
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc hosp,88,106
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc hosp,88,113
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc hosp,88,81
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc hosp,88,138
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc hosp,88,113
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc hosp,88,291
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc hosp,88,425
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc hosp,88,363
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc hosp,88,622
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc hosp,88,750
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc hosp,88,725
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc hosp,88,847
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc hosp,88,641
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc hosp,88,385
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc hosp,88,272
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc hosp,88,225
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc hosp,88,156
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,88,78
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,88,72
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,88,63
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,88,81
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,88,59
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,88,41
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,88,56
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,88,72
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,88,153
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,88,238
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,88,356
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,88,113851
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,88,63426
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,88,33683
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,88,19853
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,88,13746
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,88,9381
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,88,6980
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,88,5267
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,88,4357
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,88,3437
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,88,3007
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,88,2833
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,88,3111
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,88,3624
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,88,4033
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,88,4559
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,88,5895
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,88,8328
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,88,11438
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,88,15702
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,88,20724
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,88,27169
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,88,35450
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,88,33695
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,88,25329
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,88,17613
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,88,12317
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,88,8848
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,88,6266
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,88,4328
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,88,3275
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,88,2786
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,88,2655
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,88,2654
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,88,2797
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,88,3428
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,88,5041
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,88,8543
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,88,15237
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,88,23926
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,88,36480
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,88,22770
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,88,12685
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,88,6737
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,88,3971
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,88,2749
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,88,1876
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,88,1396
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,88,1053
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,88,871
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,88,687
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,88,601
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,88,567
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,88,622
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,88,725
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,88,807
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,88,912
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,88,1179
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,88,1666
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,88,2288
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,88,3140
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,88,4145
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,88,5434
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,88,7090
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,88,6739
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,88,5066
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,88,3523
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,88,2463
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,88,1770
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,88,1253
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,88,866
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,88,655
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,88,557
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,88,531
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc case,88,531
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc case,88,559
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc case,88,686
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc case,88,1008
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc case,88,1709
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc case,88,3047
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc case,88,4785
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc case,88,7296
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc hosp,89,1840
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc hosp,89,1810
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc hosp,89,1056
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc hosp,89,526
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc hosp,89,303
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc hosp,89,153
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc hosp,89,142
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc hosp,89,127
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc hosp,89,134
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc hosp,89,85
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc hosp,89,96
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc hosp,89,70
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc hosp,89,66
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc hosp,89,80
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc hosp,89,68
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc hosp,89,59
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc hosp,89,99
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc hosp,89,136
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc hosp,89,140
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc hosp,89,143
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc hosp,89,242
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc hosp,89,385
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc hosp,89,511
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc hosp,89,799
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc hosp,89,977
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc hosp,89,847
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc hosp,89,554
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc hosp,89,426
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc hosp,89,359
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc hosp,89,232
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc hosp,89,178
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc hosp,89,146
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc hosp,89,112
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc hosp,89,101
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc hosp,89,123
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc hosp,89,67
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc hosp,89,88
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc hosp,89,133
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc hosp,89,238
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc hosp,89,309
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc hosp,89,481
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc infection,89,317681
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc infection,89,184596
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc infection,89,108969
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc infection,89,70364
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc infection,89,48838
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc infection,89,34718
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc infection,89,26657
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc infection,89,21531
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc infection,89,17329
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc infection,89,14373
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc infection,89,12065
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc infection,89,10945
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc infection,89,10654
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc infection,89,11338
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc infection,89,11292
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc infection,89,10749
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc infection,89,11875
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc infection,89,14542
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc infection,89,19544
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc infection,89,26800
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc infection,89,36101
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc infection,89,53851
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc infection,89,93073
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc infection,89,117925
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc infection,89,99470
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc infection,89,75917
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc infection,89,56392
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc infection,89,40958
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc infection,89,29616
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc infection,89,21470
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc infection,89,16057
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc infection,89,13373
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc infection,89,12329
ES,A-2022-07-24,2022-07-24,2023-03-18,34 wk,inc infection,89,11820
ES,A-2022-07-24,2022-07-24,2023-03-25,35 wk,inc infection,89,11902
ES,A-2022-07-24,2022-07-24,2023-04-01,36 wk,inc infection,89,13362
ES,A-2022-07-24,2022-07-24,2023-04-08,37 wk,inc infection,89,17893
ES,A-2022-07-24,2022-07-24,2023-04-15,38 wk,inc infection,89,28262
ES,A-2022-07-24,2022-07-24,2023-04-22,39 wk,inc infection,89,44525
ES,A-2022-07-24,2022-07-24,2023-04-29,40 wk,inc infection,89,64301
ES,A-2022-07-24,2022-07-24,2023-05-06,41 wk,inc infection,89,93963
ES,A-2022-07-24,2022-07-24,2022-07-30,1 wk,inc case,89,63536
ES,A-2022-07-24,2022-07-24,2022-08-06,2 wk,inc case,89,36919
ES,A-2022-07-24,2022-07-24,2022-08-13,3 wk,inc case,89,21794
ES,A-2022-07-24,2022-07-24,2022-08-20,4 wk,inc case,89,14073
ES,A-2022-07-24,2022-07-24,2022-08-27,5 wk,inc case,89,9768
ES,A-2022-07-24,2022-07-24,2022-09-03,6 wk,inc case,89,6944
ES,A-2022-07-24,2022-07-24,2022-09-10,7 wk,inc case,89,5331
ES,A-2022-07-24,2022-07-24,2022-09-17,8 wk,inc case,89,4306
ES,A-2022-07-24,2022-07-24,2022-09-24,9 wk,inc case,89,3466
ES,A-2022-07-24,2022-07-24,2022-10-01,10 wk,inc case,89,2875
ES,A-2022-07-24,2022-07-24,2022-10-08,11 wk,inc case,89,2413
ES,A-2022-07-24,2022-07-24,2022-10-15,12 wk,inc case,89,2189
ES,A-2022-07-24,2022-07-24,2022-10-22,13 wk,inc case,89,2131
ES,A-2022-07-24,2022-07-24,2022-10-29,14 wk,inc case,89,2268
ES,A-2022-07-24,2022-07-24,2022-11-05,15 wk,inc case,89,2258
ES,A-2022-07-24,2022-07-24,2022-11-12,16 wk,inc case,89,2150
ES,A-2022-07-24,2022-07-24,2022-11-19,17 wk,inc case,89,2375
ES,A-2022-07-24,2022-07-24,2022-11-26,18 wk,inc case,89,2908
ES,A-2022-07-24,2022-07-24,2022-12-03,19 wk,inc case,89,3909
ES,A-2022-07-24,2022-07-24,2022-12-10,20 wk,inc case,89,5360
ES,A-2022-07-24,2022-07-24,2022-12-17,21 wk,inc case,89,7220
ES,A-2022-07-24,2022-07-24,2022-12-24,22 wk,inc case,89,10770
ES,A-2022-07-24,2022-07-24,2022-12-31,23 wk,inc case,89,18615
ES,A-2022-07-24,2022-07-24,2023-01-07,24 wk,inc case,89,23585
ES,A-2022-07-24,2022-07-24,2023-01-14,25 wk,inc case,89,19894
ES,A-2022-07-24,2022-07-24,2023-01-21,26 wk,inc case,89,15183
ES,A-2022-07-24,2022-07-24,2023-01-28,27 wk,inc case,89,11278
ES,A-2022-07-24,2022-07-24,2023-02-04,28 wk,inc case,89,8192
ES,A-2022-07-24,2022-07-24,2023-02-11,29 wk,inc case,89,5923
ES,A-2022-07-24,2022-07-24,2023-02-18,30 wk,inc case,89,4294
ES,A-2022-07-24,2022-07-24,2023-02-25,31 wk,inc case,89,3211
ES,A-2022-07-24,2022-07-24,2023-03-04,32 wk,inc case,89,2675
ES,A-2022-07-24,2022-07-24,2023-03-11,33 wk,inc case,89,2466
