location,scenario_id,horizon,target_variable,sample,value
ES,B,26 wk,inc infection,22,22646
ES,B,27 wk,inc infection,22,57107
ES,B,28 wk,inc infection,22,152211
ES,B,29 wk,inc infection,22,361185
ES,B,30 wk,inc infection,22,637641
ES,B,31 wk,inc infection,22,765029
ES,B,32 wk,inc infection,22,706537
ES,B,33 wk,inc infection,22,602051
ES,B,34 wk,inc infection,22,528321
ES,B,35 wk,inc infection,22,375807
ES,B,36 wk,inc infection,22,198687
ES,B,37 wk,inc infection,22,94121
ES,B,38 wk,inc infection,22,44464
ES,B,39 wk,inc infection,22,21812
ES,B,40 wk,inc infection,22,11059
ES,B,41 wk,inc infection,22,6047
ES,B,42 wk,inc infection,22,3338
ES,B,43 wk,inc infection,22,2184
ES,B,44 wk,inc infection,22,1765
ES,B,45 wk,inc infection,22,1992
ES,B,46 wk,inc infection,22,2339
ES,B,47 wk,inc infection,22,3463
ES,B,48 wk,inc infection,22,6244
ES,B,49 wk,inc infection,22,13668
ES,B,50 wk,inc infection,22,33802
ES,B,51 wk,inc infection,22,86846
ES,B,52 wk,inc infection,22,220556
ES,B,1 wk,inc hosp,23,0
ES,B,2 wk,inc hosp,23,27
ES,B,3 wk,inc hosp,23,590
ES,B,4 wk,inc hosp,23,1559
ES,B,5 wk,inc hosp,23,3711
ES,B,6 wk,inc hosp,23,6030
ES,B,7 wk,inc hosp,23,6775
ES,B,8 wk,inc hosp,23,4877
ES,B,9 wk,inc hosp,23,2762
ES,B,10 wk,inc hosp,23,2054
ES,B,11 wk,inc hosp,23,1570
ES,B,12 wk,inc hosp,23,952
ES,B,13 wk,inc hosp,23,474
ES,B,14 wk,inc hosp,23,170
ES,B,15 wk,inc hosp,23,78
ES,B,16 wk,inc hosp,23,48
ES,B,17 wk,inc hosp,23,24
ES,B,18 wk,inc hosp,23,9
ES,B,19 wk,inc hosp,23,5
ES,B,20 wk,inc hosp,23,8
ES,B,21 wk,inc hosp,23,3
ES,B,22 wk,inc hosp,23,7
ES,B,23 wk,inc hosp,23,0
ES,B,24 wk,inc hosp,23,1
ES,B,25 wk,inc hosp,23,19
ES,B,26 wk,inc hosp,23,31
ES,B,27 wk,inc hosp,23,68
ES,B,28 wk,inc hosp,23,217
ES,B,29 wk,inc hosp,23,440
ES,B,30 wk,inc hosp,23,922
ES,B,31 wk,inc hosp,23,1552
ES,B,32 wk,inc hosp,23,2278
ES,B,33 wk,inc hosp,23,2341
ES,B,34 wk,inc hosp,23,2387
ES,B,35 wk,inc hosp,23,2239
ES,B,36 wk,inc hosp,23,1546
ES,B,37 wk,inc hosp,23,779
ES,B,38 wk,inc hosp,23,355
ES,B,39 wk,inc hosp,23,155
ES,B,40 wk,inc hosp,23,106
ES,B,41 wk,inc hosp,23,40
ES,B,42 wk,inc hosp,23,24
ES,B,43 wk,inc hosp,23,17
ES,B,44 wk,inc hosp,23,5
ES,B,45 wk,inc hosp,23,0
ES,B,46 wk,inc hosp,23,0
ES,B,47 wk,inc hosp,23,0
ES,B,48 wk,inc hosp,23,0
ES,B,49 wk,inc hosp,23,10
ES,B,50 wk,inc hosp,23,26
ES,B,51 wk,inc hosp,23,55
ES,B,52 wk,inc hosp,23,144
ES,B,1 wk,inc infection,23,535839
ES,B,2 wk,inc infection,23,459389
ES,B,3 wk,inc infection,23,352576
ES,B,4 wk,inc infection,23,873965
ES,B,5 wk,inc infection,23,1552897
ES,B,6 wk,inc infection,23,1544131
ES,B,7 wk,inc infection,23,956597
ES,B,8 wk,inc infection,23,533186
ES,B,9 wk,inc infection,23,395602
ES,B,10 wk,inc infection,23,284264
ES,B,11 wk,inc infection,23,160958
ES,B,12 wk,inc infection,23,79892
ES,B,13 wk,inc infection,23,35157
ES,B,14 wk,inc infection,23,15019
ES,B,15 wk,inc infection,23,6807
ES,B,16 wk,inc infection,23,3340
ES,B,17 wk,inc infection,23,2049
ES,B,18 wk,inc infection,23,1638
ES,B,19 wk,inc infection,23,1303
ES,B,20 wk,inc infection,23,1267
ES,B,21 wk,inc infection,23,1311
ES,B,22 wk,inc infection,23,1483
ES,B,23 wk,inc infection,23,2303
ES,B,24 wk,inc infection,23,4199
ES,B,25 wk,inc infection,23,8929
ES,B,26 wk,inc infection,23,21174
ES,B,27 wk,inc infection,23,51570
ES,B,28 wk,inc infection,23,128486
ES,B,29 wk,inc infection,23,300673
ES,B,30 wk,inc infection,23,558747
ES,B,31 wk,inc infection,23,742464
ES,B,32 wk,inc infection,23,745718
ES,B,33 wk,inc infection,23,686055
ES,B,34 wk,inc infection,23,627512
ES,B,35 wk,inc infection,23,439383
ES,B,36 wk,inc infection,23,223728
ES,B,37 wk,inc infection,23,100600
ES,B,38 wk,inc infection,23,44825
ES,B,39 wk,inc infection,23,20438
ES,B,40 wk,inc infection,23,9953
ES,B,41 wk,inc infection,23,4808
ES,B,42 wk,inc infection,23,2775
ES,B,43 wk,inc infection,23,1753
ES,B,44 wk,inc infection,23,1181
ES,B,45 wk,inc infection,23,1035
ES,B,46 wk,inc infection,23,1002
ES,B,47 wk,inc infection,23,1487
ES,B,48 wk,inc infection,23,3158
ES,B,49 wk,inc infection,23,7881
ES,B,50 wk,inc infection,23,22292
ES,B,51 wk,inc infection,23,54499
ES,B,52 wk,inc infection,23,108609
ES,B,1 wk,inc hosp,24,0
ES,B,2 wk,inc hosp,24,19
ES,B,3 wk,inc hosp,24,444
ES,B,4 wk,inc hosp,24,1464
ES,B,5 wk,inc hosp,24,3704
ES,B,6 wk,inc hosp,24,6290
ES,B,7 wk,inc hosp,24,6555
ES,B,8 wk,inc hosp,24,4352
ES,B,9 wk,inc hosp,24,2728
ES,B,10 wk,inc hosp,24,2085
ES,B,11 wk,inc hosp,24,1551
ES,B,12 wk,inc hosp,24,947
ES,B,13 wk,inc hosp,24,512
ES,B,14 wk,inc hosp,24,223
ES,B,15 wk,inc hosp,24,118
ES,B,16 wk,inc hosp,24,68
ES,B,17 wk,inc hosp,24,26
ES,B,18 wk,inc hosp,24,10
ES,B,19 wk,inc hosp,24,11
ES,B,20 wk,inc hosp,24,2
ES,B,21 wk,inc hosp,24,1
ES,B,22 wk,inc hosp,24,8
ES,B,23 wk,inc hosp,24,2
ES,B,24 wk,inc hosp,24,0
ES,B,25 wk,inc hosp,24,6
ES,B,26 wk,inc hosp,24,38
ES,B,27 wk,inc hosp,24,67
ES,B,28 wk,inc hosp,24,90
ES,B,29 wk,inc hosp,24,305
ES,B,30 wk,inc hosp,24,874
ES,B,31 wk,inc hosp,24,1583
ES,B,32 wk,inc hosp,24,2469
ES,B,33 wk,inc hosp,24,2686
ES,B,34 wk,inc hosp,24,2594
ES,B,35 wk,inc hosp,24,2374
ES,B,36 wk,inc hosp,24,1431
ES,B,37 wk,inc hosp,24,712
ES,B,38 wk,inc hosp,24,308
ES,B,39 wk,inc hosp,24,200
ES,B,40 wk,inc hosp,24,100
ES,B,41 wk,inc hosp,24,49
ES,B,42 wk,inc hosp,24,16
ES,B,43 wk,inc hosp,24,8
ES,B,44 wk,inc hosp,24,3
ES,B,45 wk,inc hosp,24,7
ES,B,46 wk,inc hosp,24,2
ES,B,47 wk,inc hosp,24,0
ES,B,48 wk,inc hosp,24,6
ES,B,49 wk,inc hosp,24,9
ES,B,50 wk,inc hosp,24,19
ES,B,51 wk,inc hosp,24,62
ES,B,52 wk,inc hosp,24,143
ES,B,1 wk,inc infection,24,535839
ES,B,2 wk,inc infection,24,459413
ES,B,3 wk,inc infection,24,350668
ES,B,4 wk,inc infection,24,850576
ES,B,5 wk,inc infection,24,1519648
ES,B,6 wk,inc infection,24,1551745
ES,B,7 wk,inc infection,24,971943
ES,B,8 wk,inc infection,24,546004
ES,B,9 wk,inc infection,24,413784
ES,B,10 wk,inc infection,24,289737
ES,B,11 wk,inc infection,24,164277
ES,B,12 wk,inc infection,24,82962
ES,B,13 wk,inc infection,24,36828
ES,B,14 wk,inc infection,24,16309
ES,B,15 wk,inc infection,24,7401
ES,B,16 wk,inc infection,24,3727
ES,B,17 wk,inc infection,24,2014
ES,B,18 wk,inc infection,24,1413
ES,B,19 wk,inc infection,24,1066
ES,B,20 wk,inc infection,24,908
ES,B,21 wk,inc infection,24,1355
ES,B,22 wk,inc infection,24,1857
ES,B,23 wk,inc infection,24,2879
ES,B,24 wk,inc infection,24,4696
ES,B,25 wk,inc infection,24,8659
ES,B,26 wk,inc infection,24,18123
ES,B,27 wk,inc infection,24,43360
ES,B,28 wk,inc infection,24,114760
ES,B,29 wk,inc infection,24,286676
ES,B,30 wk,inc infection,24,548937
ES,B,31 wk,inc infection,24,745901
ES,B,32 wk,inc infection,24,788466
ES,B,33 wk,inc infection,24,705909
ES,B,34 wk,inc infection,24,604920
ES,B,35 wk,inc infection,24,412359
ES,B,36 wk,inc infection,24,213162
ES,B,37 wk,inc infection,24,98694
ES,B,38 wk,inc infection,24,45682
ES,B,39 wk,inc infection,24,22127
ES,B,40 wk,inc infection,24,11147
ES,B,41 wk,inc infection,24,5753
ES,B,42 wk,inc infection,24,3404
ES,B,43 wk,inc infection,24,2430
ES,B,44 wk,inc infection,24,2308
ES,B,45 wk,inc infection,24,2430
ES,B,46 wk,inc infection,24,2307
ES,B,47 wk,inc infection,24,2540
ES,B,48 wk,inc infection,24,3706
ES,B,49 wk,inc infection,24,6889
ES,B,50 wk,inc infection,24,15129
ES,B,51 wk,inc infection,24,37772
ES,B,52 wk,inc infection,24,105776
ES,B,1 wk,inc hosp,25,0
ES,B,2 wk,inc hosp,25,31
ES,B,3 wk,inc hosp,25,521
ES,B,4 wk,inc hosp,25,1494
ES,B,5 wk,inc hosp,25,3525
ES,B,6 wk,inc hosp,25,5952
ES,B,7 wk,inc hosp,25,6446
ES,B,8 wk,inc hosp,25,4426
ES,B,9 wk,inc hosp,25,2839
ES,B,10 wk,inc hosp,25,2138
ES,B,11 wk,inc hosp,25,1542
ES,B,12 wk,inc hosp,25,840
ES,B,13 wk,inc hosp,25,434
ES,B,14 wk,inc hosp,25,272
ES,B,15 wk,inc hosp,25,144
ES,B,16 wk,inc hosp,25,45
ES,B,17 wk,inc hosp,25,20
ES,B,18 wk,inc hosp,25,10
ES,B,19 wk,inc hosp,25,1
ES,B,20 wk,inc hosp,25,0
ES,B,21 wk,inc hosp,25,0
ES,B,22 wk,inc hosp,25,12
ES,B,23 wk,inc hosp,25,16
ES,B,24 wk,inc hosp,25,13
ES,B,25 wk,inc hosp,25,12
ES,B,26 wk,inc hosp,25,41
ES,B,27 wk,inc hosp,25,105
ES,B,28 wk,inc hosp,25,298
ES,B,29 wk,inc hosp,25,648
ES,B,30 wk,inc hosp,25,1270
ES,B,31 wk,inc hosp,25,1832
ES,B,32 wk,inc hosp,25,1930
ES,B,33 wk,inc hosp,25,1780
ES,B,34 wk,inc hosp,25,1689
ES,B,35 wk,inc hosp,25,1616
ES,B,36 wk,inc hosp,25,1256
ES,B,37 wk,inc hosp,25,635
ES,B,38 wk,inc hosp,25,256
ES,B,39 wk,inc hosp,25,112
ES,B,40 wk,inc hosp,25,61
ES,B,41 wk,inc hosp,25,37
ES,B,42 wk,inc hosp,25,2
ES,B,43 wk,inc hosp,25,2
ES,B,44 wk,inc hosp,25,8
ES,B,45 wk,inc hosp,25,4
ES,B,46 wk,inc hosp,25,9
ES,B,47 wk,inc hosp,25,26
ES,B,48 wk,inc hosp,25,12
ES,B,49 wk,inc hosp,25,10
ES,B,50 wk,inc hosp,25,43
ES,B,51 wk,inc hosp,25,124
ES,B,52 wk,inc hosp,25,323
ES,B,1 wk,inc infection,25,535839
ES,B,2 wk,inc infection,25,459410
ES,B,3 wk,inc infection,25,349069
ES,B,4 wk,inc infection,25,854726
ES,B,5 wk,inc infection,25,1535021
ES,B,6 wk,inc infection,25,1549858
ES,B,7 wk,inc infection,25,962825
ES,B,8 wk,inc infection,25,539660
ES,B,9 wk,inc infection,25,408618
ES,B,10 wk,inc infection,25,291201
ES,B,11 wk,inc infection,25,166880
ES,B,12 wk,inc infection,25,83140
ES,B,13 wk,inc infection,25,35918
ES,B,14 wk,inc infection,25,15122
ES,B,15 wk,inc infection,25,7162
ES,B,16 wk,inc infection,25,3599
ES,B,17 wk,inc infection,25,2061
ES,B,18 wk,inc infection,25,1410
ES,B,19 wk,inc infection,25,1281
ES,B,20 wk,inc infection,25,1312
ES,B,21 wk,inc infection,25,1455
ES,B,22 wk,inc infection,25,1702
ES,B,23 wk,inc infection,25,2705
ES,B,24 wk,inc infection,25,5642
ES,B,25 wk,inc infection,25,14564
ES,B,26 wk,inc infection,25,36120
ES,B,27 wk,inc infection,25,88351
ES,B,28 wk,inc infection,25,217300
ES,B,29 wk,inc infection,25,451405
ES,B,30 wk,inc infection,25,662914
ES,B,31 wk,inc infection,25,699012
ES,B,32 wk,inc infection,25,621087
ES,B,33 wk,inc infection,25,528073
ES,B,34 wk,inc infection,25,455124
ES,B,35 wk,inc infection,25,323414
ES,B,36 wk,inc infection,25,175959
ES,B,37 wk,inc infection,25,87481
ES,B,38 wk,inc infection,25,42359
ES,B,39 wk,inc infection,25,21704
ES,B,40 wk,inc infection,25,11794
ES,B,41 wk,inc infection,25,6372
ES,B,42 wk,inc infection,25,3822
ES,B,43 wk,inc infection,25,2856
ES,B,44 wk,inc infection,25,2308
ES,B,45 wk,inc infection,25,2185
ES,B,46 wk,inc infection,25,2669
ES,B,47 wk,inc infection,25,3930
ES,B,48 wk,inc infection,25,6947
ES,B,49 wk,inc infection,25,14204
ES,B,50 wk,inc infection,25,33426
ES,B,51 wk,inc infection,25,90075
ES,B,52 wk,inc infection,25,246448
ES,B,1 wk,inc hosp,26,0
ES,B,2 wk,inc hosp,26,43
ES,B,3 wk,inc hosp,26,558
ES,B,4 wk,inc hosp,26,1237
ES,B,5 wk,inc hosp,26,3360
ES,B,6 wk,inc hosp,26,5917
ES,B,7 wk,inc hosp,26,6616
ES,B,8 wk,inc hosp,26,4779
ES,B,9 wk,inc hosp,26,2854
ES,B,10 wk,inc hosp,26,2075
ES,B,11 wk,inc hosp,26,1565
ES,B,12 wk,inc hosp,26,983
ES,B,13 wk,inc hosp,26,435
ES,B,14 wk,inc hosp,26,211
ES,B,15 wk,inc hosp,26,133
ES,B,16 wk,inc hosp,26,43
ES,B,17 wk,inc hosp,26,21
ES,B,18 wk,inc hosp,26,19
ES,B,19 wk,inc hosp,26,3
ES,B,20 wk,inc hosp,26,9
ES,B,21 wk,inc hosp,26,11
ES,B,22 wk,inc hosp,26,8
ES,B,23 wk,inc hosp,26,14
ES,B,24 wk,inc hosp,26,11
ES,B,25 wk,inc hosp,26,5
ES,B,26 wk,inc hosp,26,24
ES,B,27 wk,inc hosp,26,71
ES,B,28 wk,inc hosp,26,160
ES,B,29 wk,inc hosp,26,424
ES,B,30 wk,inc hosp,26,968
ES,B,31 wk,inc hosp,26,1666
ES,B,32 wk,inc hosp,26,2180
ES,B,33 wk,inc hosp,26,2306
ES,B,34 wk,inc hosp,26,2225
ES,B,35 wk,inc hosp,26,2036
ES,B,36 wk,inc hosp,26,1508
ES,B,37 wk,inc hosp,26,872
ES,B,38 wk,inc hosp,26,486
ES,B,39 wk,inc hosp,26,254
ES,B,40 wk,inc hosp,26,73
ES,B,41 wk,inc hosp,26,40
ES,B,42 wk,inc hosp,26,28
ES,B,43 wk,inc hosp,26,11
ES,B,44 wk,inc hosp,26,7
ES,B,45 wk,inc hosp,26,0
ES,B,46 wk,inc hosp,26,5
ES,B,47 wk,inc hosp,26,8
ES,B,48 wk,inc hosp,26,10
ES,B,49 wk,inc hosp,26,8
ES,B,50 wk,inc hosp,26,8
ES,B,51 wk,inc hosp,26,17
ES,B,52 wk,inc hosp,26,55
ES,B,1 wk,inc infection,26,535839
ES,B,2 wk,inc infection,26,459478
ES,B,3 wk,inc infection,26,350438
ES,B,4 wk,inc infection,26,858982
ES,B,5 wk,inc infection,26,1533639
ES,B,6 wk,inc infection,26,1546276
ES,B,7 wk,inc infection,26,964718
ES,B,8 wk,inc infection,26,540727
ES,B,9 wk,inc infection,26,405194
ES,B,10 wk,inc infection,26,287139
ES,B,11 wk,inc infection,26,164728
ES,B,12 wk,inc infection,26,82102
ES,B,13 wk,inc infection,26,36568
ES,B,14 wk,inc infection,26,16255
ES,B,15 wk,inc infection,26,7563
ES,B,16 wk,inc infection,26,3939
ES,B,17 wk,inc infection,26,2568
ES,B,18 wk,inc infection,26,1863
ES,B,19 wk,inc infection,26,1402
ES,B,20 wk,inc infection,26,1022
ES,B,21 wk,inc infection,26,1049
ES,B,22 wk,inc infection,26,1123
ES,B,23 wk,inc infection,26,1560
ES,B,24 wk,inc infection,26,3242
ES,B,25 wk,inc infection,26,7394
ES,B,26 wk,inc infection,26,18088
ES,B,27 wk,inc infection,26,48076
ES,B,28 wk,inc infection,26,132445
ES,B,29 wk,inc infection,26,325449
ES,B,30 wk,inc infection,26,616145
ES,B,31 wk,inc infection,26,773626
ES,B,32 wk,inc infection,26,730331
ES,B,33 wk,inc infection,26,639431
ES,B,34 wk,inc infection,26,573013
ES,B,35 wk,inc infection,26,403799
ES,B,36 wk,inc infection,26,210125
ES,B,37 wk,inc infection,26,97532
ES,B,38 wk,inc infection,26,45302
ES,B,39 wk,inc infection,26,21597
ES,B,40 wk,inc infection,26,10879
ES,B,41 wk,inc infection,26,5779
ES,B,42 wk,inc infection,26,3020
ES,B,43 wk,inc infection,26,1675
ES,B,44 wk,inc infection,26,1080
ES,B,45 wk,inc infection,26,754
ES,B,46 wk,inc infection,26,972
ES,B,47 wk,inc infection,26,1179
ES,B,48 wk,inc infection,26,1776
ES,B,49 wk,inc infection,26,3123
ES,B,50 wk,inc infection,26,6444
ES,B,51 wk,inc infection,26,15931
ES,B,52 wk,inc infection,26,46403
ES,B,1 wk,inc hosp,27,0
ES,B,2 wk,inc hosp,27,29
ES,B,3 wk,inc hosp,27,555
ES,B,4 wk,inc hosp,27,1363
ES,B,5 wk,inc hosp,27,3514
ES,B,6 wk,inc hosp,27,6297
ES,B,7 wk,inc hosp,27,6743
ES,B,8 wk,inc hosp,27,4583
ES,B,9 wk,inc hosp,27,2675
ES,B,10 wk,inc hosp,27,2084
ES,B,11 wk,inc hosp,27,1398
ES,B,12 wk,inc hosp,27,926
ES,B,13 wk,inc hosp,27,482
ES,B,14 wk,inc hosp,27,156
ES,B,15 wk,inc hosp,27,64
ES,B,16 wk,inc hosp,27,49
ES,B,17 wk,inc hosp,27,14
ES,B,18 wk,inc hosp,27,0
ES,B,19 wk,inc hosp,27,0
ES,B,20 wk,inc hosp,27,1
ES,B,21 wk,inc hosp,27,9
ES,B,22 wk,inc hosp,27,9
ES,B,23 wk,inc hosp,27,3
ES,B,24 wk,inc hosp,27,11
ES,B,25 wk,inc hosp,27,25
ES,B,26 wk,inc hosp,27,74
ES,B,27 wk,inc hosp,27,181
ES,B,28 wk,inc hosp,27,394
ES,B,29 wk,inc hosp,27,742
ES,B,30 wk,inc hosp,27,1279
ES,B,31 wk,inc hosp,27,1823
ES,B,32 wk,inc hosp,27,2081
ES,B,33 wk,inc hosp,27,1909
ES,B,34 wk,inc hosp,27,1670
ES,B,35 wk,inc hosp,27,1560
ES,B,36 wk,inc hosp,27,1145
ES,B,37 wk,inc hosp,27,557
ES,B,38 wk,inc hosp,27,276
ES,B,39 wk,inc hosp,27,192
ES,B,40 wk,inc hosp,27,131
ES,B,41 wk,inc hosp,27,70
ES,B,42 wk,inc hosp,27,66
ES,B,43 wk,inc hosp,27,41
ES,B,44 wk,inc hosp,27,18
ES,B,45 wk,inc hosp,27,13
ES,B,46 wk,inc hosp,27,4
ES,B,47 wk,inc hosp,27,3
ES,B,48 wk,inc hosp,27,19
ES,B,49 wk,inc hosp,27,39
ES,B,50 wk,inc hosp,27,89
ES,B,51 wk,inc hosp,27,261
ES,B,52 wk,inc hosp,27,793
ES,B,1 wk,inc infection,27,535839
ES,B,2 wk,inc infection,27,459448
ES,B,3 wk,inc infection,27,349129
ES,B,4 wk,inc infection,27,854967
ES,B,5 wk,inc infection,27,1537396
ES,B,6 wk,inc infection,27,1551359
ES,B,7 wk,inc infection,27,967504
ES,B,8 wk,inc infection,27,540847
ES,B,9 wk,inc infection,27,402592
ES,B,10 wk,inc infection,27,284716
ES,B,11 wk,inc infection,27,160863
ES,B,12 wk,inc infection,27,81079
ES,B,13 wk,inc infection,27,36692
ES,B,14 wk,inc infection,27,16587
ES,B,15 wk,inc infection,27,7448
ES,B,16 wk,inc infection,27,3483
ES,B,17 wk,inc infection,27,1869
ES,B,18 wk,inc infection,27,1342
ES,B,19 wk,inc infection,27,1275
ES,B,20 wk,inc infection,27,1427
ES,B,21 wk,inc infection,27,1812
ES,B,22 wk,inc infection,27,2377
ES,B,23 wk,inc infection,27,4264
ES,B,24 wk,inc infection,27,8977
ES,B,25 wk,inc infection,27,22535
ES,B,26 wk,inc infection,27,51233
ES,B,27 wk,inc infection,27,115818
ES,B,28 wk,inc infection,27,260448
ES,B,29 wk,inc infection,27,487814
ES,B,30 wk,inc infection,27,654638
ES,B,31 wk,inc infection,27,656976
ES,B,32 wk,inc infection,27,577994
ES,B,33 wk,inc infection,27,478822
ES,B,34 wk,inc infection,27,405760
ES,B,35 wk,inc infection,27,291302
ES,B,36 wk,inc infection,27,160418
ES,B,37 wk,inc infection,27,79883
ES,B,38 wk,inc infection,27,40327
ES,B,39 wk,inc infection,27,22161
ES,B,40 wk,inc infection,27,12518
ES,B,41 wk,inc infection,27,7505
ES,B,42 wk,inc infection,27,4631
ES,B,43 wk,inc infection,27,3551
ES,B,44 wk,inc infection,27,3504
ES,B,45 wk,inc infection,27,4059
ES,B,46 wk,inc infection,27,5418
ES,B,47 wk,inc infection,27,8168
ES,B,48 wk,inc infection,27,15235
ES,B,49 wk,inc infection,27,35922
ES,B,50 wk,inc infection,27,90263
ES,B,51 wk,inc infection,27,221684
ES,B,52 wk,inc infection,27,462876
ES,B,1 wk,inc hosp,28,0
ES,B,2 wk,inc hosp,28,37
ES,B,3 wk,inc hosp,28,472
ES,B,4 wk,inc hosp,28,1339
ES,B,5 wk,inc hosp,28,3654
ES,B,6 wk,inc hosp,28,6203
ES,B,7 wk,inc hosp,28,6460
ES,B,8 wk,inc hosp,28,4592
ES,B,9 wk,inc hosp,28,2679
ES,B,10 wk,inc hosp,28,2003
ES,B,11 wk,inc hosp,28,1538
ES,B,12 wk,inc hosp,28,916
ES,B,13 wk,inc hosp,28,417
ES,B,14 wk,inc hosp,28,147
ES,B,15 wk,inc hosp,28,81
ES,B,16 wk,inc hosp,28,36
ES,B,17 wk,inc hosp,28,16
ES,B,18 wk,inc hosp,28,6
ES,B,19 wk,inc hosp,28,0
ES,B,20 wk,inc hosp,28,0
ES,B,21 wk,inc hosp,28,0
ES,B,22 wk,inc hosp,28,6
ES,B,23 wk,inc hosp,28,19
ES,B,24 wk,inc hosp,28,20
ES,B,25 wk,inc hosp,28,27
ES,B,26 wk,inc hosp,28,43
ES,B,27 wk,inc hosp,28,96
ES,B,28 wk,inc hosp,28,214
ES,B,29 wk,inc hosp,28,579
ES,B,30 wk,inc hosp,28,1150
ES,B,31 wk,inc hosp,28,1813
ES,B,32 wk,inc hosp,28,2234
ES,B,33 wk,inc hosp,28,2241
ES,B,34 wk,inc hosp,28,1937
ES,B,35 wk,inc hosp,28,1895
ES,B,36 wk,inc hosp,28,1258
ES,B,37 wk,inc hosp,28,737
ES,B,38 wk,inc hosp,28,379
ES,B,39 wk,inc hosp,28,157
ES,B,40 wk,inc hosp,28,73
ES,B,41 wk,inc hosp,28,22
ES,B,42 wk,inc hosp,28,14
ES,B,43 wk,inc hosp,28,4
ES,B,44 wk,inc hosp,28,0
ES,B,45 wk,inc hosp,28,0
ES,B,46 wk,inc hosp,28,0
ES,B,47 wk,inc hosp,28,17
ES,B,48 wk,inc hosp,28,19
ES,B,49 wk,inc hosp,28,12
ES,B,50 wk,inc hosp,28,40
ES,B,51 wk,inc hosp,28,109
ES,B,52 wk,inc hosp,28,300
ES,B,1 wk,inc infection,28,535839
ES,B,2 wk,inc infection,28,459429
ES,B,3 wk,inc infection,28,349723
ES,B,4 wk,inc infection,28,858110
ES,B,5 wk,inc infection,28,1537433
ES,B,6 wk,inc infection,28,1546602
ES,B,7 wk,inc infection,28,964175
ES,B,8 wk,inc infection,28,541931
ES,B,9 wk,inc infection,28,404864
ES,B,10 wk,inc infection,28,283143
ES,B,11 wk,inc infection,28,162502
ES,B,12 wk,inc infection,28,81888
ES,B,13 wk,inc infection,28,35837
ES,B,14 wk,inc infection,28,15504
ES,B,15 wk,inc infection,28,7145
ES,B,16 wk,inc infection,28,4044
ES,B,17 wk,inc infection,28,2692
ES,B,18 wk,inc infection,28,2051
ES,B,19 wk,inc infection,28,1515
ES,B,20 wk,inc infection,28,1628
ES,B,21 wk,inc infection,28,1916
ES,B,22 wk,inc infection,28,2393
ES,B,23 wk,inc infection,28,3447
ES,B,24 wk,inc infection,28,6309
ES,B,25 wk,inc infection,28,12943
ES,B,26 wk,inc infection,28,29674
ES,B,27 wk,inc infection,28,71230
ES,B,28 wk,inc infection,28,179316
ES,B,29 wk,inc infection,28,402183
ES,B,30 wk,inc infection,28,657872
ES,B,31 wk,inc infection,28,732994
ES,B,32 wk,inc infection,28,661773
ES,B,33 wk,inc infection,28,564174
ES,B,34 wk,inc infection,28,494963
ES,B,35 wk,inc infection,28,352023
ES,B,36 wk,inc infection,28,189590
ES,B,37 wk,inc infection,28,91650
ES,B,38 wk,inc infection,28,43557
ES,B,39 wk,inc infection,28,21744
ES,B,40 wk,inc infection,28,11243
ES,B,41 wk,inc infection,28,6311
ES,B,42 wk,inc infection,28,3682
ES,B,43 wk,inc infection,28,2448
ES,B,44 wk,inc infection,28,2124
ES,B,45 wk,inc infection,28,1879
ES,B,46 wk,inc infection,28,1893
ES,B,47 wk,inc infection,28,2875
ES,B,48 wk,inc infection,28,5178
ES,B,49 wk,inc infection,28,10584
ES,B,50 wk,inc infection,28,25232
ES,B,51 wk,inc infection,28,68704
ES,B,52 wk,inc infection,28,194715
ES,B,1 wk,inc hosp,29,0
ES,B,2 wk,inc hosp,29,28
ES,B,3 wk,inc hosp,29,636
ES,B,4 wk,inc hosp,29,1742
ES,B,5 wk,inc hosp,29,3766
ES,B,6 wk,inc hosp,29,6306
ES,B,7 wk,inc hosp,29,6626
ES,B,8 wk,inc hosp,29,4588
ES,B,9 wk,inc hosp,29,2858
ES,B,10 wk,inc hosp,29,2100
ES,B,11 wk,inc hosp,29,1546
ES,B,12 wk,inc hosp,29,775
ES,B,13 wk,inc hosp,29,425
ES,B,14 wk,inc hosp,29,241
ES,B,15 wk,inc hosp,29,69
ES,B,16 wk,inc hosp,29,9
ES,B,17 wk,inc hosp,29,13
ES,B,18 wk,inc hosp,29,20
ES,B,19 wk,inc hosp,29,7
ES,B,20 wk,inc hosp,29,0
ES,B,21 wk,inc hosp,29,0
ES,B,22 wk,inc hosp,29,0
ES,B,23 wk,inc hosp,29,0
ES,B,24 wk,inc hosp,29,12
ES,B,25 wk,inc hosp,29,12
ES,B,26 wk,inc hosp,29,40
ES,B,27 wk,inc hosp,29,84
ES,B,28 wk,inc hosp,29,173
ES,B,29 wk,inc hosp,29,398
ES,B,30 wk,inc hosp,29,930
ES,B,31 wk,inc hosp,29,1578
ES,B,32 wk,inc hosp,29,2218
ES,B,33 wk,inc hosp,29,2473
ES,B,34 wk,inc hosp,29,2391
ES,B,35 wk,inc hosp,29,2271
ES,B,36 wk,inc hosp,29,1748
ES,B,37 wk,inc hosp,29,931
ES,B,38 wk,inc hosp,29,398
ES,B,39 wk,inc hosp,29,198
ES,B,40 wk,inc hosp,29,87
ES,B,41 wk,inc hosp,29,32
ES,B,42 wk,inc hosp,29,4
