location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,quantile
GB,2022-03-05,inc case,232066,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
GB,2022-03-05,inc case,239278,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
GB,2022-03-05,inc case,246121,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
GB,2022-03-05,inc case,252741,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
GB,2022-03-05,inc case,259257,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
GB,2022-03-05,inc case,265773,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
GB,2022-03-05,inc case,272393,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
GB,2022-03-05,inc case,279236,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
GB,2022-03-05,inc case,286448,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
GB,2022-03-05,inc case,294230,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
GB,2022-03-05,inc case,302896,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
GB,2022-03-05,inc case,312998,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
GB,2022-03-05,inc case,325707,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
GB,2022-03-05,inc case,344545,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
GB,2022-03-05,inc case,360884,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
GB,2022-03-05,inc case,379881,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
GB,2022-03-05,inc death,347,A-2022-03-02,2022-02-26,1 wk,quantile,0.01
GB,2022-03-05,inc death,394,A-2022-03-02,2022-02-26,1 wk,quantile,0.025
GB,2022-03-05,inc death,435,A-2022-03-02,2022-02-26,1 wk,quantile,0.05
GB,2022-03-05,inc death,482,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
GB,2022-03-05,inc death,514,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
GB,2022-03-05,inc death,539,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
GB,2022-03-05,inc death,561,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
GB,2022-03-05,inc death,580,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
GB,2022-03-05,inc death,598,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
GB,2022-03-05,inc death,615,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
GB,2022-03-05,inc death,632,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
GB,2022-03-05,inc death,648,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
GB,2022-03-05,inc death,664,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
GB,2022-03-05,inc death,681,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
GB,2022-03-05,inc death,698,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
GB,2022-03-05,inc death,716,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
GB,2022-03-05,inc death,735,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
GB,2022-03-05,inc death,757,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
GB,2022-03-05,inc death,782,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
GB,2022-03-05,inc death,814,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
GB,2022-03-05,inc death,861,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
GB,2022-03-05,inc death,902,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
GB,2022-03-05,inc death,949,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
GB,2022-03-05,inc death,453,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
GB,2022-03-05,inc death,515,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
GB,2022-03-05,inc death,568,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
GB,2022-03-05,inc death,630,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
GB,2022-03-05,inc death,671,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
GB,2022-03-05,inc death,704,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
GB,2022-03-05,inc death,733,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
GB,2022-03-05,inc death,758,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
GB,2022-03-05,inc death,782,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
GB,2022-03-05,inc death,804,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
GB,2022-03-05,inc death,826,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
GB,2022-03-05,inc death,847,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
GB,2022-03-05,inc death,868,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
GB,2022-03-05,inc death,890,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
GB,2022-03-05,inc death,912,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
GB,2022-03-05,inc death,936,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
GB,2022-03-05,inc death,961,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
GB,2022-03-05,inc death,990,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
GB,2022-03-05,inc death,1023,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
GB,2022-03-05,inc death,1064,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
GB,2022-03-05,inc death,1126,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
GB,2022-03-05,inc death,1179,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
GB,2022-03-05,inc death,1241,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
GB,2022-03-12,inc case,127131,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
GB,2022-03-12,inc case,144552,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
GB,2022-03-12,inc case,159535,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
GB,2022-03-12,inc case,176810,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
GB,2022-03-12,inc case,188465,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
GB,2022-03-12,inc case,197728,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
GB,2022-03-12,inc case,205675,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
GB,2022-03-12,inc case,212812,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
GB,2022-03-12,inc case,219425,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
GB,2022-03-12,inc case,225700,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
GB,2022-03-12,inc case,231772,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
GB,2022-03-12,inc case,237747,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
GB,2022-03-12,inc case,243722,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
GB,2022-03-12,inc case,249794,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
GB,2022-03-12,inc case,256069,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
GB,2022-03-12,inc case,262682,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
GB,2022-03-12,inc case,269819,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
GB,2022-03-12,inc case,277766,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
GB,2022-03-12,inc case,287029,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
GB,2022-03-12,inc case,298684,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
GB,2022-03-12,inc case,315959,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
GB,2022-03-12,inc case,330942,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
GB,2022-03-12,inc case,348363,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
GB,2022-03-12,inc case,164388,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
GB,2022-03-12,inc case,186915,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
GB,2022-03-12,inc case,206289,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
GB,2022-03-12,inc case,228627,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
GB,2022-03-12,inc case,243698,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
GB,2022-03-12,inc case,255675,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
GB,2022-03-12,inc case,265951,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
GB,2022-03-12,inc case,275180,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
GB,2022-03-12,inc case,283731,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
GB,2022-03-12,inc case,291845,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
GB,2022-03-12,inc case,299696,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
GB,2022-03-12,inc case,307422,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
GB,2022-03-12,inc case,315148,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
GB,2022-03-12,inc case,322999,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
GB,2022-03-12,inc case,331113,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
GB,2022-03-12,inc case,339664,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
GB,2022-03-12,inc case,348893,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
GB,2022-03-12,inc case,359169,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
GB,2022-03-12,inc case,371146,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
GB,2022-03-12,inc case,386217,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
GB,2022-03-12,inc case,408555,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
GB,2022-03-12,inc case,427929,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
GB,2022-03-12,inc case,450456,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
GB,2022-03-12,inc death,415,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
GB,2022-03-12,inc death,472,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
GB,2022-03-12,inc death,521,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
GB,2022-03-12,inc death,578,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
GB,2022-03-12,inc death,616,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
GB,2022-03-12,inc death,646,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
GB,2022-03-12,inc death,672,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
GB,2022-03-12,inc death,696,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
GB,2022-03-12,inc death,717,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
GB,2022-03-12,inc death,738,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
GB,2022-03-12,inc death,757,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
GB,2022-03-12,inc death,777,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
GB,2022-03-12,inc death,797,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
GB,2022-03-12,inc death,816,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
GB,2022-03-12,inc death,837,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
GB,2022-03-12,inc death,858,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
GB,2022-03-12,inc death,882,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
GB,2022-03-12,inc death,908,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
GB,2022-03-12,inc death,938,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
GB,2022-03-12,inc death,976,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
GB,2022-03-12,inc death,1033,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
GB,2022-03-12,inc death,1082,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
GB,2022-03-12,inc death,1139,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
GB,2022-03-12,inc death,537,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
GB,2022-03-12,inc death,610,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
GB,2022-03-12,inc death,674,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
GB,2022-03-12,inc death,747,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
GB,2022-03-12,inc death,796,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
GB,2022-03-12,inc death,835,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
GB,2022-03-12,inc death,869,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
GB,2022-03-12,inc death,899,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
GB,2022-03-12,inc death,927,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
GB,2022-03-12,inc death,953,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
GB,2022-03-12,inc death,979,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
GB,2022-03-12,inc death,1004,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
GB,2022-03-12,inc death,1029,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
GB,2022-03-12,inc death,1055,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
GB,2022-03-12,inc death,1081,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
GB,2022-03-12,inc death,1109,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
GB,2022-03-12,inc death,1139,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
GB,2022-03-12,inc death,1173,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
GB,2022-03-12,inc death,1212,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
GB,2022-03-12,inc death,1261,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
GB,2022-03-12,inc death,1334,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
GB,2022-03-12,inc death,1398,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
GB,2022-03-12,inc death,1471,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
GR,2022-03-05,inc case,52120,A-2022-03-02,2022-02-26,1 wk,quantile,0.01
GR,2022-03-05,inc case,59262,A-2022-03-02,2022-02-26,1 wk,quantile,0.025
GR,2022-03-05,inc case,65405,A-2022-03-02,2022-02-26,1 wk,quantile,0.05
GR,2022-03-05,inc case,72487,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
GR,2022-03-05,inc case,77266,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
GR,2022-03-05,inc case,81063,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
GR,2022-03-05,inc case,84321,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
GR,2022-03-05,inc case,87247,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
GR,2022-03-05,inc case,89959,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
GR,2022-03-05,inc case,92531,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
GR,2022-03-05,inc case,95020,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
GR,2022-03-05,inc case,97470,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
GR,2022-03-05,inc case,99920,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
GR,2022-03-05,inc case,102409,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
GR,2022-03-05,inc case,104981,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
GR,2022-03-05,inc case,107693,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
GR,2022-03-05,inc case,110619,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
GR,2022-03-05,inc case,113877,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
GR,2022-03-05,inc case,117674,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
GR,2022-03-05,inc case,122453,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
GR,2022-03-05,inc case,129535,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
GR,2022-03-05,inc case,135678,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
GR,2022-03-05,inc case,142820,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
GR,2022-03-05,inc case,68170,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
GR,2022-03-05,inc case,77512,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
GR,2022-03-05,inc case,85546,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
GR,2022-03-05,inc case,94809,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
GR,2022-03-05,inc case,101059,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
GR,2022-03-05,inc case,106026,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
GR,2022-03-05,inc case,110288,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
GR,2022-03-05,inc case,114114,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
GR,2022-03-05,inc case,117660,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
GR,2022-03-05,inc case,121025,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
GR,2022-03-05,inc case,124281,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
GR,2022-03-05,inc case,127485,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
GR,2022-03-05,inc case,130689,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
GR,2022-03-05,inc case,133945,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
GR,2022-03-05,inc case,137310,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
GR,2022-03-05,inc case,140856,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
GR,2022-03-05,inc case,144682,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
GR,2022-03-05,inc case,148944,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
GR,2022-03-05,inc case,153911,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
GR,2022-03-05,inc case,160161,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
GR,2022-03-05,inc case,169424,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
GR,2022-03-05,inc case,177458,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
GR,2022-03-05,inc case,186800,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
GR,2022-03-05,inc death,222,A-2022-03-02,2022-02-26,1 wk,quantile,0.01
GR,2022-03-05,inc death,252,A-2022-03-02,2022-02-26,1 wk,quantile,0.025
GR,2022-03-05,inc death,278,A-2022-03-02,2022-02-26,1 wk,quantile,0.05
GR,2022-03-05,inc death,309,A-2022-03-02,2022-02-26,1 wk,quantile,0.1
GR,2022-03-05,inc death,329,A-2022-03-02,2022-02-26,1 wk,quantile,0.15
GR,2022-03-05,inc death,345,A-2022-03-02,2022-02-26,1 wk,quantile,0.2
GR,2022-03-05,inc death,359,A-2022-03-02,2022-02-26,1 wk,quantile,0.25
GR,2022-03-05,inc death,371,A-2022-03-02,2022-02-26,1 wk,quantile,0.3
GR,2022-03-05,inc death,383,A-2022-03-02,2022-02-26,1 wk,quantile,0.35
GR,2022-03-05,inc death,394,A-2022-03-02,2022-02-26,1 wk,quantile,0.4
GR,2022-03-05,inc death,405,A-2022-03-02,2022-02-26,1 wk,quantile,0.45
GR,2022-03-05,inc death,415,A-2022-03-02,2022-02-26,1 wk,quantile,0.5
GR,2022-03-05,inc death,425,A-2022-03-02,2022-02-26,1 wk,quantile,0.55
GR,2022-03-05,inc death,436,A-2022-03-02,2022-02-26,1 wk,quantile,0.6
GR,2022-03-05,inc death,447,A-2022-03-02,2022-02-26,1 wk,quantile,0.65
GR,2022-03-05,inc death,459,A-2022-03-02,2022-02-26,1 wk,quantile,0.7
GR,2022-03-05,inc death,471,A-2022-03-02,2022-02-26,1 wk,quantile,0.75
GR,2022-03-05,inc death,485,A-2022-03-02,2022-02-26,1 wk,quantile,0.8
GR,2022-03-05,inc death,501,A-2022-03-02,2022-02-26,1 wk,quantile,0.85
GR,2022-03-05,inc death,521,A-2022-03-02,2022-02-26,1 wk,quantile,0.9
GR,2022-03-05,inc death,552,A-2022-03-02,2022-02-26,1 wk,quantile,0.95
GR,2022-03-05,inc death,578,A-2022-03-02,2022-02-26,1 wk,quantile,0.975
GR,2022-03-05,inc death,608,A-2022-03-02,2022-02-26,1 wk,quantile,0.99
GR,2022-03-05,inc death,290,B-2022-03-02,2022-02-26,1 wk,quantile,0.01
GR,2022-03-05,inc death,330,B-2022-03-02,2022-02-26,1 wk,quantile,0.025
GR,2022-03-05,inc death,364,B-2022-03-02,2022-02-26,1 wk,quantile,0.05
GR,2022-03-05,inc death,404,B-2022-03-02,2022-02-26,1 wk,quantile,0.1
GR,2022-03-05,inc death,430,B-2022-03-02,2022-02-26,1 wk,quantile,0.15
GR,2022-03-05,inc death,452,B-2022-03-02,2022-02-26,1 wk,quantile,0.2
GR,2022-03-05,inc death,470,B-2022-03-02,2022-02-26,1 wk,quantile,0.25
GR,2022-03-05,inc death,486,B-2022-03-02,2022-02-26,1 wk,quantile,0.3
GR,2022-03-05,inc death,501,B-2022-03-02,2022-02-26,1 wk,quantile,0.35
GR,2022-03-05,inc death,515,B-2022-03-02,2022-02-26,1 wk,quantile,0.4
GR,2022-03-05,inc death,529,B-2022-03-02,2022-02-26,1 wk,quantile,0.45
GR,2022-03-05,inc death,543,B-2022-03-02,2022-02-26,1 wk,quantile,0.5
GR,2022-03-05,inc death,557,B-2022-03-02,2022-02-26,1 wk,quantile,0.55
GR,2022-03-05,inc death,571,B-2022-03-02,2022-02-26,1 wk,quantile,0.6
GR,2022-03-05,inc death,585,B-2022-03-02,2022-02-26,1 wk,quantile,0.65
GR,2022-03-05,inc death,600,B-2022-03-02,2022-02-26,1 wk,quantile,0.7
GR,2022-03-05,inc death,616,B-2022-03-02,2022-02-26,1 wk,quantile,0.75
GR,2022-03-05,inc death,634,B-2022-03-02,2022-02-26,1 wk,quantile,0.8
GR,2022-03-05,inc death,656,B-2022-03-02,2022-02-26,1 wk,quantile,0.85
GR,2022-03-05,inc death,682,B-2022-03-02,2022-02-26,1 wk,quantile,0.9
GR,2022-03-05,inc death,722,B-2022-03-02,2022-02-26,1 wk,quantile,0.95
GR,2022-03-05,inc death,756,B-2022-03-02,2022-02-26,1 wk,quantile,0.975
GR,2022-03-05,inc death,796,B-2022-03-02,2022-02-26,1 wk,quantile,0.99
GR,2022-03-12,inc case,62514,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
GR,2022-03-12,inc case,71081,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
GR,2022-03-12,inc case,78449,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
GR,2022-03-12,inc case,86943,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
GR,2022-03-12,inc case,92675,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
GR,2022-03-12,inc case,97230,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
GR,2022-03-12,inc case,101137,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
GR,2022-03-12,inc case,104647,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
GR,2022-03-12,inc case,107899,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
GR,2022-03-12,inc case,110984,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
GR,2022-03-12,inc case,113970,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
GR,2022-03-12,inc case,116908,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
GR,2022-03-12,inc case,119846,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
GR,2022-03-12,inc case,122832,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
GR,2022-03-12,inc case,125917,A-2022-03-02,2022-02-26,2 wk,quantile,0.65
GR,2022-03-12,inc case,129169,A-2022-03-02,2022-02-26,2 wk,quantile,0.7
GR,2022-03-12,inc case,132679,A-2022-03-02,2022-02-26,2 wk,quantile,0.75
GR,2022-03-12,inc case,136586,A-2022-03-02,2022-02-26,2 wk,quantile,0.8
GR,2022-03-12,inc case,141141,A-2022-03-02,2022-02-26,2 wk,quantile,0.85
GR,2022-03-12,inc case,146873,A-2022-03-02,2022-02-26,2 wk,quantile,0.9
GR,2022-03-12,inc case,155367,A-2022-03-02,2022-02-26,2 wk,quantile,0.95
GR,2022-03-12,inc case,162735,A-2022-03-02,2022-02-26,2 wk,quantile,0.975
GR,2022-03-12,inc case,171302,A-2022-03-02,2022-02-26,2 wk,quantile,0.99
GR,2022-03-12,inc case,80835,B-2022-03-02,2022-02-26,2 wk,quantile,0.01
GR,2022-03-12,inc case,91912,B-2022-03-02,2022-02-26,2 wk,quantile,0.025
GR,2022-03-12,inc case,101439,B-2022-03-02,2022-02-26,2 wk,quantile,0.05
GR,2022-03-12,inc case,112423,B-2022-03-02,2022-02-26,2 wk,quantile,0.1
GR,2022-03-12,inc case,119834,B-2022-03-02,2022-02-26,2 wk,quantile,0.15
GR,2022-03-12,inc case,125724,B-2022-03-02,2022-02-26,2 wk,quantile,0.2
GR,2022-03-12,inc case,130777,B-2022-03-02,2022-02-26,2 wk,quantile,0.25
GR,2022-03-12,inc case,135314,B-2022-03-02,2022-02-26,2 wk,quantile,0.3
GR,2022-03-12,inc case,139519,B-2022-03-02,2022-02-26,2 wk,quantile,0.35
GR,2022-03-12,inc case,143509,B-2022-03-02,2022-02-26,2 wk,quantile,0.4
GR,2022-03-12,inc case,147370,B-2022-03-02,2022-02-26,2 wk,quantile,0.45
GR,2022-03-12,inc case,151169,B-2022-03-02,2022-02-26,2 wk,quantile,0.5
GR,2022-03-12,inc case,154968,B-2022-03-02,2022-02-26,2 wk,quantile,0.55
GR,2022-03-12,inc case,158829,B-2022-03-02,2022-02-26,2 wk,quantile,0.6
GR,2022-03-12,inc case,162819,B-2022-03-02,2022-02-26,2 wk,quantile,0.65
GR,2022-03-12,inc case,167024,B-2022-03-02,2022-02-26,2 wk,quantile,0.7
GR,2022-03-12,inc case,171561,B-2022-03-02,2022-02-26,2 wk,quantile,0.75
GR,2022-03-12,inc case,176614,B-2022-03-02,2022-02-26,2 wk,quantile,0.8
GR,2022-03-12,inc case,182504,B-2022-03-02,2022-02-26,2 wk,quantile,0.85
GR,2022-03-12,inc case,189915,B-2022-03-02,2022-02-26,2 wk,quantile,0.9
GR,2022-03-12,inc case,200899,B-2022-03-02,2022-02-26,2 wk,quantile,0.95
GR,2022-03-12,inc case,210426,B-2022-03-02,2022-02-26,2 wk,quantile,0.975
GR,2022-03-12,inc case,221503,B-2022-03-02,2022-02-26,2 wk,quantile,0.99
GR,2022-03-12,inc death,266,A-2022-03-02,2022-02-26,2 wk,quantile,0.01
GR,2022-03-12,inc death,303,A-2022-03-02,2022-02-26,2 wk,quantile,0.025
GR,2022-03-12,inc death,334,A-2022-03-02,2022-02-26,2 wk,quantile,0.05
GR,2022-03-12,inc death,370,A-2022-03-02,2022-02-26,2 wk,quantile,0.1
GR,2022-03-12,inc death,395,A-2022-03-02,2022-02-26,2 wk,quantile,0.15
GR,2022-03-12,inc death,414,A-2022-03-02,2022-02-26,2 wk,quantile,0.2
GR,2022-03-12,inc death,431,A-2022-03-02,2022-02-26,2 wk,quantile,0.25
GR,2022-03-12,inc death,446,A-2022-03-02,2022-02-26,2 wk,quantile,0.3
GR,2022-03-12,inc death,460,A-2022-03-02,2022-02-26,2 wk,quantile,0.35
GR,2022-03-12,inc death,473,A-2022-03-02,2022-02-26,2 wk,quantile,0.4
GR,2022-03-12,inc death,485,A-2022-03-02,2022-02-26,2 wk,quantile,0.45
GR,2022-03-12,inc death,498,A-2022-03-02,2022-02-26,2 wk,quantile,0.5
GR,2022-03-12,inc death,511,A-2022-03-02,2022-02-26,2 wk,quantile,0.55
GR,2022-03-12,inc death,523,A-2022-03-02,2022-02-26,2 wk,quantile,0.6
