"location","scenario_id","origin_date","target_end_date","horizon","target_variable","sample","value"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc hosp","3","1730"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc hosp","3","1723"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc hosp","3","1771"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc hosp","3","1713"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc hosp","3","1713"
"BE","D-2022-05-22","2022-05-22","2023-04-01","45 wk","inc hosp","3","1694"
"BE","D-2022-05-22","2022-05-22","2023-04-08","46 wk","inc hosp","3","1705"
"BE","D-2022-05-22","2022-05-22","2023-04-15","47 wk","inc hosp","3","1729"
"BE","D-2022-05-22","2022-05-22","2023-04-22","48 wk","inc hosp","3","1735"
"BE","D-2022-05-22","2022-05-22","2023-04-29","49 wk","inc hosp","3","1684"
"BE","D-2022-05-22","2022-05-22","2023-05-06","50 wk","inc hosp","3","1654"
"BE","D-2022-05-22","2022-05-22","2023-05-13","51 wk","inc hosp","3","1613"
"BE","D-2022-05-22","2022-05-22","2023-05-20","52 wk","inc hosp","3","1558"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","1","68099"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","1","60741"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","1","57426"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","1","58099"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","1","60968"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","1","66518"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","1","58572"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","1","54000"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","1","52934"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","1","53307"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","1","55681"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","1","59394"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","1","64856"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","1","71329"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","1","80492"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","1","115788"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","1","149746"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","1","169852"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","1","168664"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","1","151752"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","1","131643"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","1","112876"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","1","97820"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","1","86690"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","1","79472"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","1","75976"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","1","75168"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","1","77272"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","1","81425"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","1","86742"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","1","94697"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","1","101491"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","1","106166"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","1","110204"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","1","112109"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","1","112857"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","1","110993"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","1","108961"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","1","105813"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","1","103785"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","1","101511"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","1","99943"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","1","98992"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","1","98079"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","1","99058"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","1","100278"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","1","101942"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","1","102804"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","1","104486"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","1","106282"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","1","108115"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc infection","1","108961"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","2","69937"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","2","67850"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","2","69816"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","2","75439"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","2","83263"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","2","90888"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","2","76763"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","2","68670"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","2","65874"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","2","65466"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","2","66920"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","2","70671"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","2","76892"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","2","84180"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","2","93209"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","2","134495"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","2","163898"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","2","168246"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","2","154559"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","2","135345"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","2","116654"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","2","103387"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","2","93950"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","2","87944"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","2","86221"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","2","87660"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","2","90951"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","2","95464"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","2","101732"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","2","106342"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","2","109187"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","2","111047"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","2","111274"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","2","110290"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","2","108309"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","2","106093"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","2","104569"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","2","104470"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","2","104161"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","2","104306"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","2","105444"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","2","106921"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","2","107193"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","2","108371"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","2","108701"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","2","108078"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","2","108417"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","2","108717"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","2","108603"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","2","108798"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","2","109072"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc infection","2","109534"
"BE","A-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","3","63939"
"BE","A-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","3","68246"
"BE","A-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","3","78399"
"BE","A-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","3","92099"
"BE","A-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","3","106440"
"BE","A-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","3","115825"
"BE","A-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","3","99292"
"BE","A-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","3","86738"
"BE","A-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","3","81220"
"BE","A-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","3","78817"
"BE","A-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","3","79750"
"BE","A-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","3","82799"
"BE","A-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","3","86736"
"BE","A-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","3","93284"
"BE","A-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","3","102891"
"BE","A-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","3","136465"
"BE","A-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","3","160013"
"BE","A-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","3","162859"
"BE","A-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","3","152585"
"BE","A-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","3","140564"
"BE","A-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","3","130046"
"BE","A-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","3","123222"
"BE","A-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","3","118497"
"BE","A-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","3","116340"
"BE","A-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","3","116033"
"BE","A-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","3","117522"
"BE","A-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","3","118964"
"BE","A-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","3","121536"
"BE","A-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","3","123465"
"BE","A-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","3","123871"
"BE","A-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","3","124668"
"BE","A-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","3","124901"
"BE","A-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","3","124363"
"BE","A-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","3","123473"
"BE","A-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","3","123229"
"BE","A-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","3","123768"
"BE","A-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","3","124327"
"BE","A-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","3","124764"
"BE","A-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","3","125315"
"BE","A-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","3","125669"
"BE","A-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","3","125781"
"BE","A-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","3","124918"
"BE","A-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","3","126325"
"BE","A-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","3","126638"
"BE","A-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","3","127149"
"BE","A-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","3","126758"
"BE","A-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","3","126735"
"BE","A-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","3","126832"
"BE","A-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","3","127101"
"BE","A-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","3","127279"
"BE","A-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","3","127389"
"BE","A-2022-05-22","2022-05-22","2023-05-20","52 wk","inc infection","3","127967"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","1","68099"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","1","60741"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","1","57426"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","1","58099"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","1","60459"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","1","65707"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","1","58321"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","1","53282"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","1","53146"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","1","53416"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","1","55670"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","1","60212"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","1","66092"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","1","72330"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","1","82251"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","1","120370"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","1","156264"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","1","174030"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","1","170812"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","1","153650"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","1","132226"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","1","114010"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","1","99356"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","1","88111"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","1","80466"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","1","76388"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","1","75506"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","1","76118"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","1","79229"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","1","84157"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","1","91119"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","1","97785"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","1","104039"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","1","107902"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","1","111369"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","1","111785"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","1","110170"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","1","108538"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","1","105718"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","1","103657"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","1","101951"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","1","100160"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","1","99036"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","1","98327"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","1","97411"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","1","98796"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","1","100267"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","1","101239"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","1","102756"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","1","104293"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","1","105175"
"BE","B-2022-05-22","2022-05-22","2023-05-20","52 wk","inc infection","1","107085"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","2","69937"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","2","67850"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","2","69816"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","2","75439"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","2","83927"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","2","92524"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","2","79459"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","2","70520"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","2","67515"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","2","66806"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","2","67746"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","2","70986"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","2","76088"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","2","82368"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","2","91440"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","2","133984"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","2","165961"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","2","172691"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","2","158639"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","2","139280"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","2","120812"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","2","105029"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","2","94405"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","2","88382"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","2","86525"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","2","87037"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","2","90291"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","2","94212"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","2","98800"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","2","103399"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","2","106639"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","2","108466"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","2","109646"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","2","108545"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","2","107354"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","2","106122"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","2","104369"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","2","103809"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","2","103594"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","2","103576"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","2","104529"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","2","105377"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","2","106200"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","2","106681"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","2","107313"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","2","108318"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","2","108723"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","2","108894"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","2","108694"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","2","108924"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","2","108120"
"BE","B-2022-05-22","2022-05-22","2023-05-20","52 wk","inc infection","2","107850"
"BE","B-2022-05-22","2022-05-22","2022-05-28","1 wk","inc infection","3","63939"
"BE","B-2022-05-22","2022-05-22","2022-06-04","2 wk","inc infection","3","68246"
"BE","B-2022-05-22","2022-05-22","2022-06-11","3 wk","inc infection","3","78399"
"BE","B-2022-05-22","2022-05-22","2022-06-18","4 wk","inc infection","3","92099"
"BE","B-2022-05-22","2022-05-22","2022-06-25","5 wk","inc infection","3","106686"
"BE","B-2022-05-22","2022-05-22","2022-07-02","6 wk","inc infection","3","116245"
"BE","B-2022-05-22","2022-05-22","2022-07-09","7 wk","inc infection","3","99455"
"BE","B-2022-05-22","2022-05-22","2022-07-16","8 wk","inc infection","3","87438"
"BE","B-2022-05-22","2022-05-22","2022-07-23","9 wk","inc infection","3","82044"
"BE","B-2022-05-22","2022-05-22","2022-07-30","10 wk","inc infection","3","80724"
"BE","B-2022-05-22","2022-05-22","2022-08-06","11 wk","inc infection","3","81574"
"BE","B-2022-05-22","2022-05-22","2022-08-13","12 wk","inc infection","3","86463"
"BE","B-2022-05-22","2022-05-22","2022-08-20","13 wk","inc infection","3","91237"
"BE","B-2022-05-22","2022-05-22","2022-08-27","14 wk","inc infection","3","96685"
"BE","B-2022-05-22","2022-05-22","2022-09-03","15 wk","inc infection","3","104821"
"BE","B-2022-05-22","2022-05-22","2022-09-10","16 wk","inc infection","3","137292"
"BE","B-2022-05-22","2022-05-22","2022-09-17","17 wk","inc infection","3","160584"
"BE","B-2022-05-22","2022-05-22","2022-09-24","18 wk","inc infection","3","165119"
"BE","B-2022-05-22","2022-05-22","2022-10-01","19 wk","inc infection","3","155691"
"BE","B-2022-05-22","2022-05-22","2022-10-08","20 wk","inc infection","3","143445"
"BE","B-2022-05-22","2022-05-22","2022-10-15","21 wk","inc infection","3","131894"
"BE","B-2022-05-22","2022-05-22","2022-10-22","22 wk","inc infection","3","122980"
"BE","B-2022-05-22","2022-05-22","2022-10-29","23 wk","inc infection","3","117727"
"BE","B-2022-05-22","2022-05-22","2022-11-05","24 wk","inc infection","3","115332"
"BE","B-2022-05-22","2022-05-22","2022-11-12","25 wk","inc infection","3","115481"
"BE","B-2022-05-22","2022-05-22","2022-11-19","26 wk","inc infection","3","116637"
"BE","B-2022-05-22","2022-05-22","2022-11-26","27 wk","inc infection","3","117498"
"BE","B-2022-05-22","2022-05-22","2022-12-03","28 wk","inc infection","3","118390"
"BE","B-2022-05-22","2022-05-22","2022-12-10","29 wk","inc infection","3","119548"
"BE","B-2022-05-22","2022-05-22","2022-12-17","30 wk","inc infection","3","120514"
"BE","B-2022-05-22","2022-05-22","2022-12-24","31 wk","inc infection","3","119204"
"BE","B-2022-05-22","2022-05-22","2022-12-31","32 wk","inc infection","3","119901"
"BE","B-2022-05-22","2022-05-22","2023-01-07","33 wk","inc infection","3","121425"
"BE","B-2022-05-22","2022-05-22","2023-01-14","34 wk","inc infection","3","122403"
"BE","B-2022-05-22","2022-05-22","2023-01-21","35 wk","inc infection","3","122144"
"BE","B-2022-05-22","2022-05-22","2023-01-28","36 wk","inc infection","3","123331"
"BE","B-2022-05-22","2022-05-22","2023-02-04","37 wk","inc infection","3","124405"
"BE","B-2022-05-22","2022-05-22","2023-02-11","38 wk","inc infection","3","124619"
"BE","B-2022-05-22","2022-05-22","2023-02-18","39 wk","inc infection","3","123289"
"BE","B-2022-05-22","2022-05-22","2023-02-25","40 wk","inc infection","3","124626"
"BE","B-2022-05-22","2022-05-22","2023-03-04","41 wk","inc infection","3","125061"
"BE","B-2022-05-22","2022-05-22","2023-03-11","42 wk","inc infection","3","126026"
"BE","B-2022-05-22","2022-05-22","2023-03-18","43 wk","inc infection","3","126309"
"BE","B-2022-05-22","2022-05-22","2023-03-25","44 wk","inc infection","3","126490"
"BE","B-2022-05-22","2022-05-22","2023-04-01","45 wk","inc infection","3","125921"
"BE","B-2022-05-22","2022-05-22","2023-04-08","46 wk","inc infection","3","125827"
"BE","B-2022-05-22","2022-05-22","2023-04-15","47 wk","inc infection","3","126132"
"BE","B-2022-05-22","2022-05-22","2023-04-22","48 wk","inc infection","3","126907"
"BE","B-2022-05-22","2022-05-22","2023-04-29","49 wk","inc infection","3","126353"
"BE","B-2022-05-22","2022-05-22","2023-05-06","50 wk","inc infection","3","127136"
"BE","B-2022-05-22","2022-05-22","2023-05-13","51 wk","inc infection","3","128574"
